Frames,mov_headvel,error_reason,dbm_master_url
0,,Pass,/app/raw_data/subj01_timepoint01.mp4
1,2.5258661880630178,Pass,/app/raw_data/subj01_timepoint01.mp4
2,5.827520913733397,Pass,/app/raw_data/subj01_timepoint01.mp4
3,10.312128781197423,Pass,/app/raw_data/subj01_timepoint01.mp4
4,0.824621125123543,Pass,/app/raw_data/subj01_timepoint01.mp4
5,1.827566688249718,Pass,/app/raw_data/subj01_timepoint01.mp4
6,2.917190429162942,Pass,/app/raw_data/subj01_timepoint01.mp4
7,1.7146428199482133,Pass,/app/raw_data/subj01_timepoint01.mp4
8,5.403702434442495,Pass,/app/raw_data/subj01_timepoint01.mp4
9,0.6082762530298444,Pass,/app/raw_data/subj01_timepoint01.mp4
10,0.6999999999999886,Pass,/app/raw_data/subj01_timepoint01.mp4
11,0.3162277660168486,Pass,/app/raw_data/subj01_timepoint01.mp4
12,0.22360679774996883,Pass,/app/raw_data/subj01_timepoint01.mp4
13,0.22360679774996883,Pass,/app/raw_data/subj01_timepoint01.mp4
14,0.3605551275464085,Pass,/app/raw_data/subj01_timepoint01.mp4
15,0.10000000000000142,Pass,/app/raw_data/subj01_timepoint01.mp4
16,0.6082762530298443,Pass,/app/raw_data/subj01_timepoint01.mp4
17,0.8062257748298662,Pass,/app/raw_data/subj01_timepoint01.mp4
18,0.9110433579144638,Pass,/app/raw_data/subj01_timepoint01.mp4
19,0.22360679774996883,Pass,/app/raw_data/subj01_timepoint01.mp4
20,0.37416573867740255,Pass,/app/raw_data/subj01_timepoint01.mp4
21,0.10000000000000009,Pass,/app/raw_data/subj01_timepoint01.mp4
22,0.8246211251235431,Pass,/app/raw_data/subj01_timepoint01.mp4
23,0.14142135623728638,Pass,/app/raw_data/subj01_timepoint01.mp4
24,0.9055385138137756,Pass,/app/raw_data/subj01_timepoint01.mp4
25,1.104536101718749,Pass,/app/raw_data/subj01_timepoint01.mp4
26,0.7141428428542735,Pass,/app/raw_data/subj01_timepoint01.mp4
27,1.3000000000000114,Pass,/app/raw_data/subj01_timepoint01.mp4
28,0.41231056256179915,Pass,/app/raw_data/subj01_timepoint01.mp4
29,1.41774468787576,Pass,/app/raw_data/subj01_timepoint01.mp4
30,0.22360679774996883,Pass,/app/raw_data/subj01_timepoint01.mp4
31,0.5,Pass,/app/raw_data/subj01_timepoint01.mp4
32,1.6031219541881625,Pass,/app/raw_data/subj01_timepoint01.mp4
33,0.17320508075689955,Pass,/app/raw_data/subj01_timepoint01.mp4
34,0.5099019513592785,Pass,/app/raw_data/subj01_timepoint01.mp4
35,0.6164414002969201,Pass,/app/raw_data/subj01_timepoint01.mp4
36,0.5099019513592781,Pass,/app/raw_data/subj01_timepoint01.mp4
37,2.009975124224178,Pass,/app/raw_data/subj01_timepoint01.mp4
38,0.5099019513592785,Pass,/app/raw_data/subj01_timepoint01.mp4
39,0.41231056256174403,Pass,/app/raw_data/subj01_timepoint01.mp4
40,4.802082881417199,Pass,/app/raw_data/subj01_timepoint01.mp4
41,2.7037011669191435,Pass,/app/raw_data/subj01_timepoint01.mp4
42,3.6055512754640118,Pass,/app/raw_data/subj01_timepoint01.mp4
43,0.44721359549993767,Pass,/app/raw_data/subj01_timepoint01.mp4
44,0.5099019513592781,Pass,/app/raw_data/subj01_timepoint01.mp4
45,1.7058722109231865,Pass,/app/raw_data/subj01_timepoint01.mp4
46,0.7071067811865365,Pass,/app/raw_data/subj01_timepoint01.mp4
47,2.5099800796022267,Pass,/app/raw_data/subj01_timepoint01.mp4
48,0.28284271247465065,Pass,/app/raw_data/subj01_timepoint01.mp4
49,0.6082762530297886,Pass,/app/raw_data/subj01_timepoint01.mp4
50,0.41231056256176457,Pass,/app/raw_data/subj01_timepoint01.mp4
51,1.0816653826391975,Pass,/app/raw_data/subj01_timepoint01.mp4
52,0.9000000000000095,Pass,/app/raw_data/subj01_timepoint01.mp4
53,2.8178005607210856,Pass,/app/raw_data/subj01_timepoint01.mp4
54,1.3601470508735547,Pass,/app/raw_data/subj01_timepoint01.mp4
55,0.7280109889280963,Pass,/app/raw_data/subj01_timepoint01.mp4
56,0.3605551275463607,Pass,/app/raw_data/subj01_timepoint01.mp4
57,0.9055385138137189,Pass,/app/raw_data/subj01_timepoint01.mp4
58,0.5099019513592787,Pass,/app/raw_data/subj01_timepoint01.mp4
59,0.22360679774996944,Pass,/app/raw_data/subj01_timepoint01.mp4
60,0.7071067811865359,Pass,/app/raw_data/subj01_timepoint01.mp4
61,0.31622776601684804,Pass,/app/raw_data/subj01_timepoint01.mp4
62,0.5099019513592787,Pass,/app/raw_data/subj01_timepoint01.mp4
63,0.7071067811865365,Pass,/app/raw_data/subj01_timepoint01.mp4
64,0.09999999999999787,Pass,/app/raw_data/subj01_timepoint01.mp4
65,0.42426406871196104,Pass,/app/raw_data/subj01_timepoint01.mp4
66,0.5385164807134762,Pass,/app/raw_data/subj01_timepoint01.mp4
67,0.3162277660168353,Pass,/app/raw_data/subj01_timepoint01.mp4
68,0.5656854249492637,Pass,/app/raw_data/subj01_timepoint01.mp4
69,3.945883931389805,Pass,/app/raw_data/subj01_timepoint01.mp4
70,0.648074069840772,Pass,/app/raw_data/subj01_timepoint01.mp4
71,0.4123105625617736,Pass,/app/raw_data/subj01_timepoint01.mp4
72,0.5916079783099674,Pass,/app/raw_data/subj01_timepoint01.mp4
73,1.0816653826391767,Pass,/app/raw_data/subj01_timepoint01.mp4
74,2.8442925306655895,Pass,/app/raw_data/subj01_timepoint01.mp4
75,0.5196152422706692,Pass,/app/raw_data/subj01_timepoint01.mp4
76,0.4582575694956042,Pass,/app/raw_data/subj01_timepoint01.mp4
77,2.830194339616936,Pass,/app/raw_data/subj01_timepoint01.mp4
78,2.6076809620810257,Pass,/app/raw_data/subj01_timepoint01.mp4
79,0.30000000000001137,Pass,/app/raw_data/subj01_timepoint01.mp4
80,0.19999999999998863,Pass,/app/raw_data/subj01_timepoint01.mp4
