aco_int,Frames,dbm_master_url,error_reason
50.9910282465475,56,/app/raw_data/subj01_timepoint01.mp4,Pass
50.90743277145354,57,/app/raw_data/subj01_timepoint01.mp4,Pass
50.81707421630128,58,/app/raw_data/subj01_timepoint01.mp4,Pass
50.72604379967017,59,/app/raw_data/subj01_timepoint01.mp4,Pass
50.6372011857932,60,/app/raw_data/subj01_timepoint01.mp4,Pass
50.5611225050732,61,/app/raw_data/subj01_timepoint01.mp4,Pass
50.496714760243584,62,/app/raw_data/subj01_timepoint01.mp4,Pass
50.45554660010963,63,/app/raw_data/subj01_timepoint01.mp4,Pass
50.441303795392834,64,/app/raw_data/subj01_timepoint01.mp4,Pass
50.45471474821325,65,/app/raw_data/subj01_timepoint01.mp4,Pass
50.47489296649487,66,/app/raw_data/subj01_timepoint01.mp4,Pass
50.51045114228672,67,/app/raw_data/subj01_timepoint01.mp4,Pass
50.57011423483331,68,/app/raw_data/subj01_timepoint01.mp4,Pass
50.63902596560347,69,/app/raw_data/subj01_timepoint01.mp4,Pass
50.71227437928867,70,/app/raw_data/subj01_timepoint01.mp4,Pass
50.783665442520125,71,/app/raw_data/subj01_timepoint01.mp4,Pass
50.850765697370825,72,/app/raw_data/subj01_timepoint01.mp4,Pass
50.90568572233249,73,/app/raw_data/subj01_timepoint01.mp4,Pass
50.94508984246155,74,/app/raw_data/subj01_timepoint01.mp4,Pass
50.96804140223537,75,/app/raw_data/subj01_timepoint01.mp4,Pass
50.97037016235792,76,/app/raw_data/subj01_timepoint01.mp4,Pass
50.94970135254972,77,/app/raw_data/subj01_timepoint01.mp4,Pass
50.91041811231322,78,/app/raw_data/subj01_timepoint01.mp4,Pass
50.85129234814481,79,/app/raw_data/subj01_timepoint01.mp4,Pass
50.77005247929704,80,/app/raw_data/subj01_timepoint01.mp4,Pass
50.67793481348381,81,/app/raw_data/subj01_timepoint01.mp4,Pass
50.58357930974807,82,/app/raw_data/subj01_timepoint01.mp4,Pass
50.49117765386803,83,/app/raw_data/subj01_timepoint01.mp4,Pass
50.39580837028875,84,/app/raw_data/subj01_timepoint01.mp4,Pass
50.30478884688068,85,/app/raw_data/subj01_timepoint01.mp4,Pass
50.24722831171209,86,/app/raw_data/subj01_timepoint01.mp4,Pass
50.22223126392605,87,/app/raw_data/subj01_timepoint01.mp4,Pass
50.22845232187607,88,/app/raw_data/subj01_timepoint01.mp4,Pass
50.2761964203199,89,/app/raw_data/subj01_timepoint01.mp4,Pass
50.36786083185316,90,/app/raw_data/subj01_timepoint01.mp4,Pass
50.480303593376064,91,/app/raw_data/subj01_timepoint01.mp4,Pass
50.627682195241526,92,/app/raw_data/subj01_timepoint01.mp4,Pass
50.80295696654705,93,/app/raw_data/subj01_timepoint01.mp4,Pass
50.989134871062035,94,/app/raw_data/subj01_timepoint01.mp4,Pass
51.188490388443,95,/app/raw_data/subj01_timepoint01.mp4,Pass
51.39455199507019,96,/app/raw_data/subj01_timepoint01.mp4,Pass
51.59030979061612,97,/app/raw_data/subj01_timepoint01.mp4,Pass
51.789441694213295,98,/app/raw_data/subj01_timepoint01.mp4,Pass
51.972546772357724,99,/app/raw_data/subj01_timepoint01.mp4,Pass
52.14975080443544,100,/app/raw_data/subj01_timepoint01.mp4,Pass
52.322020902780125,101,/app/raw_data/subj01_timepoint01.mp4,Pass
52.47175719547328,102,/app/raw_data/subj01_timepoint01.mp4,Pass
52.59987662551579,103,/app/raw_data/subj01_timepoint01.mp4,Pass
52.70701769859075,104,/app/raw_data/subj01_timepoint01.mp4,Pass
52.78989765044133,105,/app/raw_data/subj01_timepoint01.mp4,Pass
52.85421473065948,106,/app/raw_data/subj01_timepoint01.mp4,Pass
52.89439927798873,107,/app/raw_data/subj01_timepoint01.mp4,Pass
52.90771278462345,108,/app/raw_data/subj01_timepoint01.mp4,Pass
52.89875284522377,109,/app/raw_data/subj01_timepoint01.mp4,Pass
52.8640757315613,110,/app/raw_data/subj01_timepoint01.mp4,Pass
52.784001489368684,111,/app/raw_data/subj01_timepoint01.mp4,Pass
52.68039046912291,112,/app/raw_data/subj01_timepoint01.mp4,Pass
52.5516084222177,113,/app/raw_data/subj01_timepoint01.mp4,Pass
52.40024120431399,114,/app/raw_data/subj01_timepoint01.mp4,Pass
52.22825997763269,115,/app/raw_data/subj01_timepoint01.mp4,Pass
52.03969458863787,116,/app/raw_data/subj01_timepoint01.mp4,Pass
51.84118698581606,117,/app/raw_data/subj01_timepoint01.mp4,Pass
51.6397338687273,118,/app/raw_data/subj01_timepoint01.mp4,Pass
51.43883466837853,119,/app/raw_data/subj01_timepoint01.mp4,Pass
51.254746256082704,120,/app/raw_data/subj01_timepoint01.mp4,Pass
51.10076036068935,121,/app/raw_data/subj01_timepoint01.mp4,Pass
50.96083189021414,122,/app/raw_data/subj01_timepoint01.mp4,Pass
50.82923477305749,123,/app/raw_data/subj01_timepoint01.mp4,Pass
50.7436622870997,124,/app/raw_data/subj01_timepoint01.mp4,Pass
50.70280478938454,125,/app/raw_data/subj01_timepoint01.mp4,Pass
50.69980219638353,126,/app/raw_data/subj01_timepoint01.mp4,Pass
50.736076259874004,127,/app/raw_data/subj01_timepoint01.mp4,Pass
50.80296820390075,128,/app/raw_data/subj01_timepoint01.mp4,Pass
50.896893595720805,129,/app/raw_data/subj01_timepoint01.mp4,Pass
51.008521616677314,130,/app/raw_data/subj01_timepoint01.mp4,Pass
51.13826858986495,131,/app/raw_data/subj01_timepoint01.mp4,Pass
51.275585831948135,132,/app/raw_data/subj01_timepoint01.mp4,Pass
51.43322675973764,133,/app/raw_data/subj01_timepoint01.mp4,Pass
51.58536935935306,134,/app/raw_data/subj01_timepoint01.mp4,Pass
51.741167762023096,135,/app/raw_data/subj01_timepoint01.mp4,Pass
51.89717137499581,136,/app/raw_data/subj01_timepoint01.mp4,Pass
52.04787708282871,137,/app/raw_data/subj01_timepoint01.mp4,Pass
52.19741338276133,138,/app/raw_data/subj01_timepoint01.mp4,Pass
52.35478847395559,139,/app/raw_data/subj01_timepoint01.mp4,Pass
52.49384686125716,140,/app/raw_data/subj01_timepoint01.mp4,Pass
52.63128206314302,141,/app/raw_data/subj01_timepoint01.mp4,Pass
52.761709843702825,142,/app/raw_data/subj01_timepoint01.mp4,Pass
52.89202269365937,143,/app/raw_data/subj01_timepoint01.mp4,Pass
53.01100449930768,144,/app/raw_data/subj01_timepoint01.mp4,Pass
53.1161358582084,145,/app/raw_data/subj01_timepoint01.mp4,Pass
53.213630562650195,146,/app/raw_data/subj01_timepoint01.mp4,Pass
53.302974217608146,147,/app/raw_data/subj01_timepoint01.mp4,Pass
53.365709575227605,148,/app/raw_data/subj01_timepoint01.mp4,Pass
53.402169907664295,149,/app/raw_data/subj01_timepoint01.mp4,Pass
53.43853464381549,150,/app/raw_data/subj01_timepoint01.mp4,Pass
53.464459432367626,151,/app/raw_data/subj01_timepoint01.mp4,Pass
53.46492800607593,152,/app/raw_data/subj01_timepoint01.mp4,Pass
53.43789275482286,153,/app/raw_data/subj01_timepoint01.mp4,Pass
53.402834257389614,154,/app/raw_data/subj01_timepoint01.mp4,Pass
53.35429272953618,155,/app/raw_data/subj01_timepoint01.mp4,Pass
53.28943060438515,156,/app/raw_data/subj01_timepoint01.mp4,Pass
53.20941451688463,157,/app/raw_data/subj01_timepoint01.mp4,Pass
53.12528436070811,158,/app/raw_data/subj01_timepoint01.mp4,Pass
53.02875656262999,159,/app/raw_data/subj01_timepoint01.mp4,Pass
52.91356769470747,160,/app/raw_data/subj01_timepoint01.mp4,Pass
52.80652795569945,161,/app/raw_data/subj01_timepoint01.mp4,Pass
52.70865125534019,162,/app/raw_data/subj01_timepoint01.mp4,Pass
52.5802722037183,163,/app/raw_data/subj01_timepoint01.mp4,Pass
52.457319174774106,164,/app/raw_data/subj01_timepoint01.mp4,Pass
52.35855539250969,165,/app/raw_data/subj01_timepoint01.mp4,Pass
52.27746959658993,166,/app/raw_data/subj01_timepoint01.mp4,Pass
52.21274815652628,167,/app/raw_data/subj01_timepoint01.mp4,Pass
52.1625902945148,168,/app/raw_data/subj01_timepoint01.mp4,Pass
52.128561652611516,169,/app/raw_data/subj01_timepoint01.mp4,Pass
52.11166109803317,170,/app/raw_data/subj01_timepoint01.mp4,Pass
52.10779932952605,171,/app/raw_data/subj01_timepoint01.mp4,Pass
52.12887233022868,172,/app/raw_data/subj01_timepoint01.mp4,Pass
52.15779795072727,173,/app/raw_data/subj01_timepoint01.mp4,Pass
52.18459973376894,174,/app/raw_data/subj01_timepoint01.mp4,Pass
52.22593569466894,175,/app/raw_data/subj01_timepoint01.mp4,Pass
52.27664740220304,176,/app/raw_data/subj01_timepoint01.mp4,Pass
52.33114299764354,177,/app/raw_data/subj01_timepoint01.mp4,Pass
52.36866568981868,178,/app/raw_data/subj01_timepoint01.mp4,Pass
52.396970635133655,179,/app/raw_data/subj01_timepoint01.mp4,Pass
52.40625557310804,180,/app/raw_data/subj01_timepoint01.mp4,Pass
52.40078305985677,181,/app/raw_data/subj01_timepoint01.mp4,Pass
52.37196484790942,182,/app/raw_data/subj01_timepoint01.mp4,Pass
52.334209321148954,183,/app/raw_data/subj01_timepoint01.mp4,Pass
52.28149700788644,184,/app/raw_data/subj01_timepoint01.mp4,Pass
52.21579135899055,185,/app/raw_data/subj01_timepoint01.mp4,Pass
52.11968581010189,186,/app/raw_data/subj01_timepoint01.mp4,Pass
52.00838618818867,187,/app/raw_data/subj01_timepoint01.mp4,Pass
51.89442579676735,188,/app/raw_data/subj01_timepoint01.mp4,Pass
51.7776826508171,189,/app/raw_data/subj01_timepoint01.mp4,Pass
51.67230964581418,190,/app/raw_data/subj01_timepoint01.mp4,Pass
51.57002243776919,191,/app/raw_data/subj01_timepoint01.mp4,Pass
51.47984618526448,192,/app/raw_data/subj01_timepoint01.mp4,Pass
51.369556385849975,193,/app/raw_data/subj01_timepoint01.mp4,Pass
51.28406654845769,194,/app/raw_data/subj01_timepoint01.mp4,Pass
51.261705765769605,195,/app/raw_data/subj01_timepoint01.mp4,Pass
51.22275198735768,196,/app/raw_data/subj01_timepoint01.mp4,Pass
51.1360377292689,197,/app/raw_data/subj01_timepoint01.mp4,Pass
51.08066885392443,198,/app/raw_data/subj01_timepoint01.mp4,Pass
51.03361340352778,199,/app/raw_data/subj01_timepoint01.mp4,Pass
50.983421856597495,200,/app/raw_data/subj01_timepoint01.mp4,Pass
50.93298245678259,201,/app/raw_data/subj01_timepoint01.mp4,Pass
50.86948622404406,202,/app/raw_data/subj01_timepoint01.mp4,Pass
50.78422739418018,203,/app/raw_data/subj01_timepoint01.mp4,Pass
50.68146383042007,204,/app/raw_data/subj01_timepoint01.mp4,Pass
50.58208777083535,205,/app/raw_data/subj01_timepoint01.mp4,Pass
50.49604113876122,206,/app/raw_data/subj01_timepoint01.mp4,Pass
50.40493451348325,207,/app/raw_data/subj01_timepoint01.mp4,Pass
50.25445086399103,208,/app/raw_data/subj01_timepoint01.mp4,Pass
50.0979039723118,209,/app/raw_data/subj01_timepoint01.mp4,Pass
50.00556823210634,210,/app/raw_data/subj01_timepoint01.mp4,Pass
49.942421044080724,211,/app/raw_data/subj01_timepoint01.mp4,Pass
49.87209585345154,212,/app/raw_data/subj01_timepoint01.mp4,Pass
49.88788871087563,213,/app/raw_data/subj01_timepoint01.mp4,Pass
49.93842868795403,214,/app/raw_data/subj01_timepoint01.mp4,Pass
49.935119377506076,215,/app/raw_data/subj01_timepoint01.mp4,Pass
49.995769185878764,216,/app/raw_data/subj01_timepoint01.mp4,Pass
50.11087521879827,217,/app/raw_data/subj01_timepoint01.mp4,Pass
50.237655472113055,218,/app/raw_data/subj01_timepoint01.mp4,Pass
50.38080457516565,219,/app/raw_data/subj01_timepoint01.mp4,Pass
50.52396566132123,220,/app/raw_data/subj01_timepoint01.mp4,Pass
50.659333508992084,221,/app/raw_data/subj01_timepoint01.mp4,Pass
50.78666007949078,222,/app/raw_data/subj01_timepoint01.mp4,Pass
50.913636803394404,223,/app/raw_data/subj01_timepoint01.mp4,Pass
51.03603624028469,224,/app/raw_data/subj01_timepoint01.mp4,Pass
51.13585574583044,225,/app/raw_data/subj01_timepoint01.mp4,Pass
51.20323334228119,226,/app/raw_data/subj01_timepoint01.mp4,Pass
51.27614972022179,227,/app/raw_data/subj01_timepoint01.mp4,Pass
51.376160100547565,228,/app/raw_data/subj01_timepoint01.mp4,Pass
51.47737238834669,229,/app/raw_data/subj01_timepoint01.mp4,Pass
51.57900247754551,230,/app/raw_data/subj01_timepoint01.mp4,Pass
51.71009817243868,231,/app/raw_data/subj01_timepoint01.mp4,Pass
51.8647106829109,232,/app/raw_data/subj01_timepoint01.mp4,Pass
52.03777412574653,233,/app/raw_data/subj01_timepoint01.mp4,Pass
52.22912398755264,234,/app/raw_data/subj01_timepoint01.mp4,Pass
52.441098056283764,235,/app/raw_data/subj01_timepoint01.mp4,Pass
52.66255143452153,236,/app/raw_data/subj01_timepoint01.mp4,Pass
52.88566031728713,237,/app/raw_data/subj01_timepoint01.mp4,Pass
53.10180403452259,238,/app/raw_data/subj01_timepoint01.mp4,Pass
53.307166265086764,239,/app/raw_data/subj01_timepoint01.mp4,Pass
53.489829627820676,240,/app/raw_data/subj01_timepoint01.mp4,Pass
53.64963064733378,241,/app/raw_data/subj01_timepoint01.mp4,Pass
53.781842294710664,242,/app/raw_data/subj01_timepoint01.mp4,Pass
53.884033121760744,243,/app/raw_data/subj01_timepoint01.mp4,Pass
53.9479065881594,244,/app/raw_data/subj01_timepoint01.mp4,Pass
53.97698387426493,245,/app/raw_data/subj01_timepoint01.mp4,Pass
53.97259309441071,246,/app/raw_data/subj01_timepoint01.mp4,Pass
53.93236301040616,247,/app/raw_data/subj01_timepoint01.mp4,Pass
53.858457920531436,248,/app/raw_data/subj01_timepoint01.mp4,Pass
53.756204041490115,249,/app/raw_data/subj01_timepoint01.mp4,Pass
53.627524596168314,250,/app/raw_data/subj01_timepoint01.mp4,Pass
53.47665707534112,251,/app/raw_data/subj01_timepoint01.mp4,Pass
53.31514853331332,252,/app/raw_data/subj01_timepoint01.mp4,Pass
53.13447240762876,253,/app/raw_data/subj01_timepoint01.mp4,Pass
52.93582936408117,254,/app/raw_data/subj01_timepoint01.mp4,Pass
52.73634528701356,255,/app/raw_data/subj01_timepoint01.mp4,Pass
52.54433961574226,256,/app/raw_data/subj01_timepoint01.mp4,Pass
52.35985789922261,257,/app/raw_data/subj01_timepoint01.mp4,Pass
52.18554124494786,258,/app/raw_data/subj01_timepoint01.mp4,Pass
52.00126344041823,259,/app/raw_data/subj01_timepoint01.mp4,Pass
51.82915755403354,260,/app/raw_data/subj01_timepoint01.mp4,Pass
51.66356496278466,261,/app/raw_data/subj01_timepoint01.mp4,Pass
51.50144606310113,262,/app/raw_data/subj01_timepoint01.mp4,Pass
51.34732447790745,263,/app/raw_data/subj01_timepoint01.mp4,Pass
51.18358939830074,264,/app/raw_data/subj01_timepoint01.mp4,Pass
51.01093713205188,265,/app/raw_data/subj01_timepoint01.mp4,Pass
50.851732317653585,266,/app/raw_data/subj01_timepoint01.mp4,Pass
50.72207943838258,267,/app/raw_data/subj01_timepoint01.mp4,Pass
50.578090784098045,268,/app/raw_data/subj01_timepoint01.mp4,Pass
50.38307240447777,269,/app/raw_data/subj01_timepoint01.mp4,Pass
50.22689167965852,270,/app/raw_data/subj01_timepoint01.mp4,Pass
50.06944106855926,271,/app/raw_data/subj01_timepoint01.mp4,Pass
49.937003781460305,272,/app/raw_data/subj01_timepoint01.mp4,Pass
49.82870176787208,273,/app/raw_data/subj01_timepoint01.mp4,Pass
49.71141697056489,274,/app/raw_data/subj01_timepoint01.mp4,Pass
49.62403816433314,275,/app/raw_data/subj01_timepoint01.mp4,Pass
49.571893789675805,276,/app/raw_data/subj01_timepoint01.mp4,Pass
49.55626464378702,277,/app/raw_data/subj01_timepoint01.mp4,Pass
49.611188416927554,278,/app/raw_data/subj01_timepoint01.mp4,Pass
49.6922400011496,279,/app/raw_data/subj01_timepoint01.mp4,Pass
49.78539670148602,280,/app/raw_data/subj01_timepoint01.mp4,Pass
49.96357021262657,281,/app/raw_data/subj01_timepoint01.mp4,Pass
50.16120651419491,282,/app/raw_data/subj01_timepoint01.mp4,Pass
50.40065119047845,283,/app/raw_data/subj01_timepoint01.mp4,Pass
50.65408038036439,284,/app/raw_data/subj01_timepoint01.mp4,Pass
50.93047157265799,285,/app/raw_data/subj01_timepoint01.mp4,Pass
51.2075363773487,286,/app/raw_data/subj01_timepoint01.mp4,Pass
51.468689262051754,287,/app/raw_data/subj01_timepoint01.mp4,Pass
51.7259576046317,288,/app/raw_data/subj01_timepoint01.mp4,Pass
51.962513170078246,289,/app/raw_data/subj01_timepoint01.mp4,Pass
52.178585472074836,290,/app/raw_data/subj01_timepoint01.mp4,Pass
52.368699998503125,291,/app/raw_data/subj01_timepoint01.mp4,Pass
52.52652586779236,292,/app/raw_data/subj01_timepoint01.mp4,Pass
52.660311107429706,293,/app/raw_data/subj01_timepoint01.mp4,Pass
52.75499483725306,294,/app/raw_data/subj01_timepoint01.mp4,Pass
52.817238835508675,295,/app/raw_data/subj01_timepoint01.mp4,Pass
52.84389336512906,296,/app/raw_data/subj01_timepoint01.mp4,Pass
52.83406926120516,297,/app/raw_data/subj01_timepoint01.mp4,Pass
52.79268876161251,298,/app/raw_data/subj01_timepoint01.mp4,Pass
52.71935537094167,299,/app/raw_data/subj01_timepoint01.mp4,Pass
52.6173225572776,300,/app/raw_data/subj01_timepoint01.mp4,Pass
52.48784013270612,301,/app/raw_data/subj01_timepoint01.mp4,Pass
52.335121010303006,302,/app/raw_data/subj01_timepoint01.mp4,Pass
52.16206245712459,303,/app/raw_data/subj01_timepoint01.mp4,Pass
51.98266593486182,304,/app/raw_data/subj01_timepoint01.mp4,Pass
51.79911417827233,305,/app/raw_data/subj01_timepoint01.mp4,Pass
51.61933746405937,306,/app/raw_data/subj01_timepoint01.mp4,Pass
51.450900319394314,307,/app/raw_data/subj01_timepoint01.mp4,Pass
51.30148897593025,308,/app/raw_data/subj01_timepoint01.mp4,Pass
51.16958420529555,309,/app/raw_data/subj01_timepoint01.mp4,Pass
51.062188262482245,310,/app/raw_data/subj01_timepoint01.mp4,Pass
50.97956846828721,311,/app/raw_data/subj01_timepoint01.mp4,Pass
50.918891152441134,312,/app/raw_data/subj01_timepoint01.mp4,Pass
50.87617330868822,313,/app/raw_data/subj01_timepoint01.mp4,Pass
50.8475961843763,314,/app/raw_data/subj01_timepoint01.mp4,Pass
50.82803127108336,315,/app/raw_data/subj01_timepoint01.mp4,Pass
50.81267864246453,316,/app/raw_data/subj01_timepoint01.mp4,Pass
50.79611308888329,317,/app/raw_data/subj01_timepoint01.mp4,Pass
50.77577424335531,318,/app/raw_data/subj01_timepoint01.mp4,Pass
50.759729133230955,319,/app/raw_data/subj01_timepoint01.mp4,Pass
50.71517304367301,320,/app/raw_data/subj01_timepoint01.mp4,Pass
50.66406469503412,321,/app/raw_data/subj01_timepoint01.mp4,Pass
50.609491248464835,322,/app/raw_data/subj01_timepoint01.mp4,Pass
50.53812128398101,323,/app/raw_data/subj01_timepoint01.mp4,Pass
50.4518003228863,324,/app/raw_data/subj01_timepoint01.mp4,Pass
50.36263101842692,325,/app/raw_data/subj01_timepoint01.mp4,Pass
50.27448054056614,326,/app/raw_data/subj01_timepoint01.mp4,Pass
50.16950609438246,327,/app/raw_data/subj01_timepoint01.mp4,Pass
50.0744413784902,328,/app/raw_data/subj01_timepoint01.mp4,Pass
49.997955803534914,329,/app/raw_data/subj01_timepoint01.mp4,Pass
49.915230756829615,330,/app/raw_data/subj01_timepoint01.mp4,Pass
49.81202415975876,331,/app/raw_data/subj01_timepoint01.mp4,Pass
49.752369189179284,332,/app/raw_data/subj01_timepoint01.mp4,Pass
49.71431577142169,333,/app/raw_data/subj01_timepoint01.mp4,Pass
49.70399749715522,334,/app/raw_data/subj01_timepoint01.mp4,Pass
49.72729640269488,335,/app/raw_data/subj01_timepoint01.mp4,Pass
49.78713363462503,336,/app/raw_data/subj01_timepoint01.mp4,Pass
49.874962146440545,337,/app/raw_data/subj01_timepoint01.mp4,Pass
50.026560073656626,338,/app/raw_data/subj01_timepoint01.mp4,Pass
50.19389673298499,339,/app/raw_data/subj01_timepoint01.mp4,Pass
50.354624958013325,340,/app/raw_data/subj01_timepoint01.mp4,Pass
50.560394553382324,341,/app/raw_data/subj01_timepoint01.mp4,Pass
50.78841171395637,342,/app/raw_data/subj01_timepoint01.mp4,Pass
51.0277878179411,343,/app/raw_data/subj01_timepoint01.mp4,Pass
51.26646410302172,344,/app/raw_data/subj01_timepoint01.mp4,Pass
51.49251720515621,345,/app/raw_data/subj01_timepoint01.mp4,Pass
51.71012576395054,346,/app/raw_data/subj01_timepoint01.mp4,Pass
51.91668045065214,347,/app/raw_data/subj01_timepoint01.mp4,Pass
52.09271055183823,348,/app/raw_data/subj01_timepoint01.mp4,Pass
52.25761251098676,349,/app/raw_data/subj01_timepoint01.mp4,Pass
52.397856878305035,350,/app/raw_data/subj01_timepoint01.mp4,Pass
52.48899535191693,351,/app/raw_data/subj01_timepoint01.mp4,Pass
52.55816915044249,352,/app/raw_data/subj01_timepoint01.mp4,Pass
52.59941034136343,353,/app/raw_data/subj01_timepoint01.mp4,Pass
52.619692600661196,354,/app/raw_data/subj01_timepoint01.mp4,Pass
52.62103578307763,355,/app/raw_data/subj01_timepoint01.mp4,Pass
52.55809621029219,356,/app/raw_data/subj01_timepoint01.mp4,Pass
52.47695495332898,357,/app/raw_data/subj01_timepoint01.mp4,Pass
52.381373752456085,358,/app/raw_data/subj01_timepoint01.mp4,Pass
52.26616917748993,359,/app/raw_data/subj01_timepoint01.mp4,Pass
52.13934164597457,360,/app/raw_data/subj01_timepoint01.mp4,Pass
52.000975467455454,361,/app/raw_data/subj01_timepoint01.mp4,Pass
51.83924249355524,362,/app/raw_data/subj01_timepoint01.mp4,Pass
51.68470984835632,363,/app/raw_data/subj01_timepoint01.mp4,Pass
51.53344564527485,364,/app/raw_data/subj01_timepoint01.mp4,Pass
51.393839226715414,365,/app/raw_data/subj01_timepoint01.mp4,Pass
51.26937862997252,366,/app/raw_data/subj01_timepoint01.mp4,Pass
51.163760220554195,367,/app/raw_data/subj01_timepoint01.mp4,Pass
51.0861611784786,368,/app/raw_data/subj01_timepoint01.mp4,Pass
51.038436791412266,369,/app/raw_data/subj01_timepoint01.mp4,Pass
51.03185344633923,370,/app/raw_data/subj01_timepoint01.mp4,Pass
51.076694972007544,371,/app/raw_data/subj01_timepoint01.mp4,Pass
51.16363184192737,372,/app/raw_data/subj01_timepoint01.mp4,Pass
51.28520224508867,373,/app/raw_data/subj01_timepoint01.mp4,Pass
51.448543827620114,374,/app/raw_data/subj01_timepoint01.mp4,Pass
51.650562126397155,375,/app/raw_data/subj01_timepoint01.mp4,Pass
51.87801420467713,376,/app/raw_data/subj01_timepoint01.mp4,Pass
52.126609319048065,377,/app/raw_data/subj01_timepoint01.mp4,Pass
52.38988445578727,378,/app/raw_data/subj01_timepoint01.mp4,Pass
52.651684078964934,379,/app/raw_data/subj01_timepoint01.mp4,Pass
52.90634849674433,380,/app/raw_data/subj01_timepoint01.mp4,Pass
53.15027573229216,381,/app/raw_data/subj01_timepoint01.mp4,Pass
53.379552872753905,382,/app/raw_data/subj01_timepoint01.mp4,Pass
53.591111884602086,383,/app/raw_data/subj01_timepoint01.mp4,Pass
53.74903969290272,384,/app/raw_data/subj01_timepoint01.mp4,Pass
53.88921591773416,385,/app/raw_data/subj01_timepoint01.mp4,Pass
54.00124126486372,386,/app/raw_data/subj01_timepoint01.mp4,Pass
