frame,fac_asymmaskmouth,fac_asymmaskeyebrow,fac_asymmaskeye,fac_asymmaskcom,error_reason,face_id,timestamp,confidence,success,dbm_master_url
16,1.6275649916284072,1.1928257965097298,0.4304546334279793,1.135125090323357,pass,0,0.5,0.98,1,/app/raw_data/subj02_timepoint01.mp4
17,1.531635851015639,1.019051438059822,0.34292615015254785,1.0213632052283952,pass,0,0.5329999999999999,0.98,1,/app/raw_data/subj02_timepoint01.mp4
18,1.573554769553835,1.1486100831784036,0.4444537126881922,1.1051689920237817,pass,0,0.5670000000000001,0.98,1,/app/raw_data/subj02_timepoint01.mp4
19,1.5737427511020106,1.360907171229901,0.5565965934856671,1.196529338204189,pass,0,0.6,0.98,1,/app/raw_data/subj02_timepoint01.mp4
20,1.4223616216591592,1.3622179848551725,0.4354995441329422,1.094893692755094,pass,0,0.633,0.98,1,/app/raw_data/subj02_timepoint01.mp4
21,1.2895436305835748,1.3307563101881732,0.4134975127204355,1.0237429301016883,pass,0,0.667,0.98,1,/app/raw_data/subj02_timepoint01.mp4
22,1.2646451352280472,1.7359193397783024,0.5380689809057443,1.1592195613763343,pass,0,0.7,0.98,1,/app/raw_data/subj02_timepoint01.mp4
23,2.580695320362537,2.083331783255578,1.1049314633311103,1.9837794873244652,pass,0,0.733,0.98,1,/app/raw_data/subj02_timepoint01.mp4
24,2.1618838198199004,2.1383693821210725,1.135754223919443,1.831654884877959,pass,0,0.767,0.98,1,/app/raw_data/subj02_timepoint01.mp4
25,1.2677976797621031,1.651673108753105,0.9556524813639479,1.2702453615813702,pass,0,0.8,0.98,1,/app/raw_data/subj02_timepoint01.mp4
26,1.6683266192566073,1.0197031378609522,0.6651783636194399,1.1808525697407504,pass,0,0.833,0.98,1,/app/raw_data/subj02_timepoint01.mp4
27,1.9527375771514635,1.4482342130650039,1.2813519961043303,1.6079570346927738,pass,0,0.867,0.98,1,/app/raw_data/subj02_timepoint01.mp4
28,1.8792486046074732,1.5392829844174833,1.1500500443077024,1.5595107381470221,pass,0,0.9,0.98,1,/app/raw_data/subj02_timepoint01.mp4
29,1.475959122213443,1.375486996469379,0.9536796742209602,1.2845887371252738,pass,0,0.9329999999999999,0.98,1,/app/raw_data/subj02_timepoint01.mp4
30,1.7320323715785215,1.7707648261008007,1.1214054954875432,1.5493955829503911,pass,0,0.9670000000000001,0.98,1,/app/raw_data/subj02_timepoint01.mp4
31,1.8138727888508264,1.7039751138751176,0.9940673190806301,1.526066410245578,pass,0,1.0,0.98,1,/app/raw_data/subj02_timepoint01.mp4
32,1.933808437444995,1.93839073362498,0.9811526394809459,1.6341756318195018,pass,0,1.033,0.98,1,/app/raw_data/subj02_timepoint01.mp4
33,2.0027804104428055,1.7689020413321894,0.9129536623015118,1.5970776560006554,pass,0,1.067,0.98,1,/app/raw_data/subj02_timepoint01.mp4
34,2.272242477498821,1.8302094647895797,0.8899073955268407,1.7193911324789217,pass,0,1.1,0.98,1,/app/raw_data/subj02_timepoint01.mp4
35,2.3637185179068148,2.051519320432701,0.9325804178550056,1.8296224869762134,pass,0,1.133,0.98,1,/app/raw_data/subj02_timepoint01.mp4
36,2.2563552564074536,1.9179221075888315,0.9653618386124263,1.759611769519913,pass,0,1.167,0.98,1,/app/raw_data/subj02_timepoint01.mp4
37,2.1665845881637096,1.7806474681658824,0.8584011044427037,1.6519116143576482,pass,0,1.2,0.98,1,/app/raw_data/subj02_timepoint01.mp4
38,2.059831968741733,1.863733933776571,0.7423269014507315,1.5921729909221636,pass,0,1.2329999999999999,0.98,1,/app/raw_data/subj02_timepoint01.mp4
39,2.1675992685587278,1.9497621176269555,1.0179893297258358,1.7472389849978744,pass,0,1.2670000000000001,0.98,1,/app/raw_data/subj02_timepoint01.mp4
40,2.18999358635044,1.91924492249746,1.1239844850984595,1.7821094849411359,pass,0,1.3,0.98,1,/app/raw_data/subj02_timepoint01.mp4
41,1.951615660017815,1.9465687426584775,0.859071232355169,1.605273494082417,pass,0,1.3330000000000002,0.98,1,/app/raw_data/subj02_timepoint01.mp4
42,1.5541941743544632,1.8244073750044012,0.6686256586521039,1.345649695882649,pass,0,1.367,0.98,1,/app/raw_data/subj02_timepoint01.mp4
43,1.9176582258804826,1.6703950366140714,0.7570520096834463,1.4860817393797312,pass,0,1.4,0.98,1,/app/raw_data/subj02_timepoint01.mp4
44,1.8760238100253868,1.8272555286944772,0.8486561472387818,1.5387581582688512,pass,0,1.433,0.98,1,/app/raw_data/subj02_timepoint01.mp4
45,1.496862444981082,2.127889151875865,0.6685083203475336,1.4013365916480625,pass,0,1.4669999999999999,0.98,1,/app/raw_data/subj02_timepoint01.mp4
46,1.6376038842696714,2.137389570233907,0.7058135817095003,1.4748768639781005,pass,0,1.5,0.98,1,/app/raw_data/subj02_timepoint01.mp4
47,1.8142148678198307,2.172464751570435,0.7060377811386139,1.5585404940653949,pass,0,1.5330000000000001,0.98,1,/app/raw_data/subj02_timepoint01.mp4
48,1.9134273725105233,2.004764402662694,0.6148828226257662,1.5273967331132763,pass,0,1.567,0.98,1,/app/raw_data/subj02_timepoint01.mp4
49,1.974074806012782,2.201590299259466,1.04771332858144,1.7414121008362222,pass,0,1.6,0.98,1,/app/raw_data/subj02_timepoint01.mp4
50,1.9235492893215842,2.422781628667681,0.940858793842506,1.7446029063666373,pass,0,1.633,0.98,1,/app/raw_data/subj02_timepoint01.mp4
51,1.8202016897471287,2.532362344758984,0.8491519869861288,1.7009651138783535,pass,0,1.6669999999999998,0.98,1,/app/raw_data/subj02_timepoint01.mp4
52,2.084394447864491,2.2021946112187596,0.8410979315850704,1.7227745383431656,pass,0,1.7,0.98,1,/app/raw_data/subj02_timepoint01.mp4
53,2.223574785837193,2.053231796525174,0.7706576593918625,1.7199317487197152,pass,0,1.733,0.98,1,/app/raw_data/subj02_timepoint01.mp4
54,2.458599599253008,1.872453354847503,0.825206219486244,1.7885421518515285,pass,0,1.767,0.98,1,/app/raw_data/subj02_timepoint01.mp4
55,2.317438174983769,1.8227889406022961,0.7676738738946312,1.6978680708552327,pass,0,1.8,0.98,1,/app/raw_data/subj02_timepoint01.mp4
56,2.2085978320018316,2.0929907487359083,0.9772593839216972,1.789331194906546,pass,0,1.8330000000000002,0.98,1,/app/raw_data/subj02_timepoint01.mp4
57,2.1844326503378393,1.8269303735984714,0.8875359316621818,1.6808067716141135,pass,0,1.867,0.98,1,/app/raw_data/subj02_timepoint01.mp4
58,2.313722802554228,1.8430500040595117,0.811920309218543,1.7156081208443494,pass,0,1.9,0.98,1,/app/raw_data/subj02_timepoint01.mp4
59,2.59328116140855,1.6808243039323276,0.8343136422229032,1.797697508645656,pass,0,1.933,0.98,1,/app/raw_data/subj02_timepoint01.mp4
60,2.912557439962157,1.9163937074051944,1.000444966100767,2.04658409754357,pass,0,1.9669999999999999,0.98,1,/app/raw_data/subj02_timepoint01.mp4
61,2.7213988297396474,1.6112147153465333,0.8348736143579608,1.8335003105682954,pass,0,2.0,0.98,1,/app/raw_data/subj02_timepoint01.mp4
62,2.5301605528239546,1.6455160834721116,0.8313089919269357,1.7608799363954635,pass,0,2.033,0.98,1,/app/raw_data/subj02_timepoint01.mp4
63,2.341522917985849,1.870086043840957,0.8327946804417584,1.741020086618007,pass,0,2.0669999999999997,0.98,1,/app/raw_data/subj02_timepoint01.mp4
64,2.4249686690516388,1.8892735568277934,0.8212566847934705,1.7775609076480472,pass,0,2.1,0.98,1,/app/raw_data/subj02_timepoint01.mp4
65,2.8090859007537756,1.9142110409086737,0.8438740450056325,1.952999298979335,pass,0,2.133,0.98,1,/app/raw_data/subj02_timepoint01.mp4
66,2.868199199701113,1.81126829112922,0.9214112714898907,1.9752843516944394,pass,0,2.167,0.98,1,/app/raw_data/subj02_timepoint01.mp4
67,2.8367709392196394,2.0126230968785954,0.8957222405830247,2.0069271811393805,pass,0,2.2,0.98,1,/app/raw_data/subj02_timepoint01.mp4
68,2.457254057628426,2.2070725831992406,0.7297269533153995,1.8458819524692633,pass,0,2.233,0.98,1,/app/raw_data/subj02_timepoint01.mp4
69,2.1202812795355057,2.0731963024693565,0.5661955770429611,1.6171265900467677,pass,0,2.267,0.98,1,/app/raw_data/subj02_timepoint01.mp4
70,2.191697451348693,2.1991513181879654,0.581052021197868,1.6850341225745566,pass,0,2.3,0.98,1,/app/raw_data/subj02_timepoint01.mp4
71,2.1016356156519205,1.7235345919381604,0.505238014158867,1.4980097878873349,pass,0,2.333,0.98,1,/app/raw_data/subj02_timepoint01.mp4
72,1.9994556407457975,1.7739753095263353,0.41794624382377243,1.4406946913968786,pass,0,2.367,0.98,1,/app/raw_data/subj02_timepoint01.mp4
73,2.157835828292301,2.0668644105754903,0.4537969010945118,1.595778425567523,pass,0,2.4,0.98,1,/app/raw_data/subj02_timepoint01.mp4
74,2.2681112665182837,1.8376552161660988,0.49842689593513684,1.5959856625572413,pass,0,2.4330000000000003,0.98,1,/app/raw_data/subj02_timepoint01.mp4
75,2.1386536401609275,1.7263623397383239,0.5170676015168372,1.518076127846319,pass,0,2.467,0.98,1,/app/raw_data/subj02_timepoint01.mp4
76,2.0912450737738446,1.8343935789019745,0.45767485061008634,1.5077882941242708,pass,0,2.5,0.98,1,/app/raw_data/subj02_timepoint01.mp4
77,2.194882120314069,1.8093482204283426,0.5008382697345423,1.5584646148979744,pass,0,2.533,0.98,1,/app/raw_data/subj02_timepoint01.mp4
78,2.1740272609353286,1.7103616595135818,0.4709316538836125,1.5141903320185375,pass,0,2.5669999999999997,0.98,1,/app/raw_data/subj02_timepoint01.mp4
79,2.3484069760844983,1.7023978210147572,0.4771309750064323,1.5874753033572826,pass,0,2.6,0.98,1,/app/raw_data/subj02_timepoint01.mp4
80,2.2243997111373224,1.878001408533293,0.5104511266298617,1.5919953416602217,pass,0,2.633,0.98,1,/app/raw_data/subj02_timepoint01.mp4
81,2.235052880457468,1.8165667506985774,0.48529949840433706,1.572371251977824,pass,0,2.667,0.98,1,/app/raw_data/subj02_timepoint01.mp4
82,2.3230906438753824,1.505895102696851,0.46789383227943965,1.5221875609559976,pass,0,2.7,0.98,1,/app/raw_data/subj02_timepoint01.mp4
83,2.333822805921529,1.6367187011400623,0.500468451534964,1.5714203506464384,pass,0,2.733,0.98,1,/app/raw_data/subj02_timepoint01.mp4
84,2.448924456739763,1.7129445713603926,0.6292453843541636,1.6806100429918445,pass,0,2.767,0.98,1,/app/raw_data/subj02_timepoint01.mp4
85,2.178160495059031,1.659317921830872,0.5507365638070173,1.5276996290773008,pass,0,2.8,0.98,1,/app/raw_data/subj02_timepoint01.mp4
86,1.7504291942864214,1.3725944566501127,0.5807571937180204,1.2816288947289503,pass,0,2.833,0.98,1,/app/raw_data/subj02_timepoint01.mp4
87,1.7017101917561823,1.6246435888253559,0.5939932543784958,1.3316241581288006,pass,0,2.867,0.98,1,/app/raw_data/subj02_timepoint01.mp4
88,2.2925115112548946,1.6609483632889752,0.779254271198945,1.6484399754567212,pass,0,2.9,0.98,1,/app/raw_data/subj02_timepoint01.mp4
89,1.8435614724904648,1.5842824983603365,0.6875208456408052,1.4102647023984332,pass,0,2.9330000000000003,0.98,1,/app/raw_data/subj02_timepoint01.mp4
90,1.847667726163555,1.6161551968044043,0.6979413142707237,1.4236718778397268,pass,0,2.967,0.98,1,/app/raw_data/subj02_timepoint01.mp4
91,1.943834580468382,1.7039173294309307,0.7340624300881774,1.4986651511279359,pass,0,3.0,0.98,1,/app/raw_data/subj02_timepoint01.mp4
92,1.974204041233904,1.5026906110206304,0.6699450922883498,1.438250312563394,pass,0,3.033,0.98,1,/app/raw_data/subj02_timepoint01.mp4
93,1.7097180668769845,1.394902060995272,0.5536932133619005,1.261811269482297,pass,0,3.0669999999999997,0.98,1,/app/raw_data/subj02_timepoint01.mp4
94,2.0136933678669484,1.4542755270300423,0.6833471829200018,1.446368825031885,pass,0,3.1,0.98,1,/app/raw_data/subj02_timepoint01.mp4
95,2.2822985526850914,1.7012419927154514,0.7204606544941402,1.6361769637906753,pass,0,3.133,0.98,1,/app/raw_data/subj02_timepoint01.mp4
96,2.4313318250270872,1.5686624754126712,0.786714830276762,1.6849608399442433,pass,0,3.167,0.98,1,/app/raw_data/subj02_timepoint01.mp4
97,2.0792777966245075,1.4843171640299437,0.7712275942377932,1.5096407241353966,pass,0,3.2,0.98,1,/app/raw_data/subj02_timepoint01.mp4
98,1.9705279803459241,1.534198692648986,0.7639835349346168,1.4746904481905274,pass,0,3.233,0.98,1,/app/raw_data/subj02_timepoint01.mp4
99,2.134735950174207,1.5331143224574935,0.7014265970609795,1.523790462949842,pass,0,3.267,0.98,1,/app/raw_data/subj02_timepoint01.mp4
100,2.3517783593203405,1.4096532156064694,0.7686326412709983,1.60390993685374,pass,0,3.3,0.98,1,/app/raw_data/subj02_timepoint01.mp4
101,2.489139968644601,1.578052790867126,0.8940936808370722,1.7456813572902568,pass,0,3.333,0.98,1,/app/raw_data/subj02_timepoint01.mp4
102,2.211976890010031,1.5214150855838329,0.691360069080701,1.5500553138149271,pass,0,3.367,0.98,1,/app/raw_data/subj02_timepoint01.mp4
103,2.080330060972718,1.472402774259215,0.715993411266744,1.4895060435093832,pass,0,3.4,0.98,1,/app/raw_data/subj02_timepoint01.mp4
104,1.6970365233486866,1.6021732421541386,0.542762334059054,1.3075648632586585,pass,0,3.4330000000000003,0.98,1,/app/raw_data/subj02_timepoint01.mp4
105,2.116310692139778,1.8280323530579252,0.7014085159113992,1.5936367577829604,pass,0,3.467,0.98,1,/app/raw_data/subj02_timepoint01.mp4
106,2.3331594533152042,1.8033643650870352,0.8254663755321273,1.7176260897447144,pass,0,3.5,0.98,1,/app/raw_data/subj02_timepoint01.mp4
107,2.629877616073322,2.0721426561109686,1.0628380105978512,1.9882506459330802,pass,0,3.533,0.98,1,/app/raw_data/subj02_timepoint01.mp4
108,2.5152753339884164,1.9029718914196834,1.00884907266653,1.8784292928949962,pass,0,3.5669999999999997,0.98,1,/app/raw_data/subj02_timepoint01.mp4
109,2.4873716059210436,1.7729690062986407,0.9114311752963768,1.8017055226652534,pass,0,3.6,0.98,1,/app/raw_data/subj02_timepoint01.mp4
110,2.7080308922164242,1.902004194363983,1.0424153540198091,1.9699347491405348,pass,0,3.633,0.98,1,/app/raw_data/subj02_timepoint01.mp4
111,2.4604153763446863,1.9464166134866017,1.037871714060776,1.8759282296081659,pass,0,3.667,0.98,1,/app/raw_data/subj02_timepoint01.mp4
112,2.3336605570546243,1.7887367909384384,0.9244199934606255,1.7452362300996285,pass,0,3.7,0.98,1,/app/raw_data/subj02_timepoint01.mp4
113,2.401202753451785,1.874929358456228,0.9715117654972621,1.8112283901515258,pass,0,3.733,0.98,1,/app/raw_data/subj02_timepoint01.mp4
114,2.3056300844980564,2.292865313917951,0.981517993784817,1.8841302741201635,pass,0,3.767,0.98,1,/app/raw_data/subj02_timepoint01.mp4
115,2.183207771111191,1.818634373791668,0.9108702331183212,1.6854766019240945,pass,0,3.8,0.98,1,/app/raw_data/subj02_timepoint01.mp4
116,2.3088509648359423,1.9901014116483586,0.9324383208471665,1.7903128790532803,pass,0,3.833,0.98,1,/app/raw_data/subj02_timepoint01.mp4
117,2.270237055255437,1.7717441297953958,0.9158982708948683,1.7113687745468258,pass,0,3.867,0.98,1,/app/raw_data/subj02_timepoint01.mp4
118,2.206046679341169,1.7396586408702148,0.8778972727921944,1.6638973829386101,pass,0,3.9,0.98,1,/app/raw_data/subj02_timepoint01.mp4
119,1.8565301199938018,1.6986049242898411,0.8277716897036088,1.4900997747169094,pass,0,3.9330000000000003,0.98,1,/app/raw_data/subj02_timepoint01.mp4
120,1.7339617280919941,1.336818099080602,0.7705212284730862,1.325205878472499,pass,0,3.967,0.98,1,/app/raw_data/subj02_timepoint01.mp4
121,1.641775680166849,1.4329610623829683,0.6663432535323711,1.2787931723391506,pass,0,4.0,0.98,1,/app/raw_data/subj02_timepoint01.mp4
122,1.7895760517601902,1.5550861630098989,0.7380819552781586,1.3958174189894719,pass,0,4.033,0.98,1,/app/raw_data/subj02_timepoint01.mp4
123,1.8683379751065066,1.537545923408041,0.7818145411387453,1.4381747718276174,pass,0,4.067,0.98,1,/app/raw_data/subj02_timepoint01.mp4
124,1.9029819501868366,1.7289650541413395,0.7744221798097796,1.5008007342663192,pass,0,4.1,0.98,1,/app/raw_data/subj02_timepoint01.mp4
125,2.071135067497961,2.0386620860881184,0.7884199539648282,1.6575216154849075,pass,0,4.133,0.98,1,/app/raw_data/subj02_timepoint01.mp4
126,2.026820772778561,1.9043909247761708,0.7727996911808,1.5985957343786392,pass,0,4.167,0.98,1,/app/raw_data/subj02_timepoint01.mp4
127,2.1328290148447375,1.989858274726777,0.757936368355689,1.661028510659259,pass,0,4.2,0.98,1,/app/raw_data/subj02_timepoint01.mp4
128,2.0366256078494516,1.9080939586236656,0.813001937572453,1.6163940148078242,pass,0,4.2330000000000005,0.98,1,/app/raw_data/subj02_timepoint01.mp4
129,1.9905684265676746,1.9874784633386464,0.8085308592696124,1.6164802570974897,pass,0,4.2669999999999995,0.98,1,/app/raw_data/subj02_timepoint01.mp4
130,1.924585337263769,1.605315792803371,0.8252224709309459,1.4933998151427728,pass,0,4.3,0.98,1,/app/raw_data/subj02_timepoint01.mp4
131,1.8320357442697799,1.702290546271167,0.8326604322199759,1.4823000673070488,pass,0,4.333,0.98,1,/app/raw_data/subj02_timepoint01.mp4
132,1.6663726174575735,1.6013318376134293,0.7190132422141292,1.3500905042638163,pass,0,4.367,0.98,1,/app/raw_data/subj02_timepoint01.mp4
133,1.840727797661665,1.5900935471434268,0.6225251838794345,1.3900758536993192,pass,0,4.4,0.98,1,/app/raw_data/subj02_timepoint01.mp4
134,1.9275054145609312,1.5499839681911691,0.5841250512020978,1.4039322876134674,pass,0,4.433,0.98,1,/app/raw_data/subj02_timepoint01.mp4
135,1.821154121917669,1.508121909004615,0.48744284832220036,1.3176052426472438,pass,0,4.467,0.98,1,/app/raw_data/subj02_timepoint01.mp4
136,1.760411804646873,1.6672415556757314,0.49986127883076864,1.3378247309756974,pass,0,4.5,0.98,1,/app/raw_data/subj02_timepoint01.mp4
137,1.508957080701597,1.4994940529123257,0.41760534032040536,1.1618294185314124,pass,0,4.533,0.98,1,/app/raw_data/subj02_timepoint01.mp4
138,1.8132614740506454,1.4957306554787322,0.46554224413652934,1.3041051860325266,pass,0,4.567,0.98,1,/app/raw_data/subj02_timepoint01.mp4
139,1.6238578322028265,1.7346445853542547,0.4039328821080841,1.267772783002231,pass,0,4.6,0.98,1,/app/raw_data/subj02_timepoint01.mp4
140,1.5428757095103176,1.5369275590329103,0.3958461755805829,1.1790905539331888,pass,0,4.633,0.98,1,/app/raw_data/subj02_timepoint01.mp4
141,1.7094311889857312,1.5233223280869332,0.48465870123415095,1.2736849136697592,pass,0,4.667,0.98,1,/app/raw_data/subj02_timepoint01.mp4
142,1.5757905840177957,1.3924684977748534,0.41436272819907916,1.1607812384321634,pass,0,4.7,0.98,1,/app/raw_data/subj02_timepoint01.mp4
143,1.763324200898925,1.328891499169384,0.47194535905284646,1.2411959609134418,pass,0,4.7330000000000005,0.98,1,/app/raw_data/subj02_timepoint01.mp4
144,1.7525362300230687,1.2795357802475138,0.4312449515507139,1.2108125500382314,pass,0,4.7669999999999995,0.98,1,/app/raw_data/subj02_timepoint01.mp4
145,2.084740223016822,1.358786768581575,0.5633319753031925,1.4132551304664003,pass,0,4.8,0.98,1,/app/raw_data/subj02_timepoint01.mp4
146,2.19585085165832,1.338670487726183,0.6312131236593643,1.4761809470449299,pass,0,4.833,0.98,1,/app/raw_data/subj02_timepoint01.mp4
147,1.7948282694026514,1.2534407112385397,0.48211424879629056,1.2378165896942974,pass,0,4.867,0.98,1,/app/raw_data/subj02_timepoint01.mp4
148,1.7589961455564853,1.0609428764248516,0.5106582839414013,1.1810859605381339,pass,0,4.9,0.98,1,/app/raw_data/subj02_timepoint01.mp4
