mov_hposepitch,mov_hposeyaw,mov_hposeroll,mov_hposedist,error_reason,dbm_master_url
0.139,0.063,0.017,0.0034641016151377418,Pass,/app/raw_data/subj01_timepoint01.mp4
0.145,0.064,0.018000000000000002,0.006164414002968955,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14,0.064,0.018000000000000002,0.004999999999999977,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14300000000000002,0.064,0.021,0.004242640687119287,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14,0.062,0.023,0.004123105625617663,Pass,/app/raw_data/subj01_timepoint01.mp4
0.145,0.062,0.025,0.005385164807134483,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14800000000000002,0.062,0.027000000000000003,0.0036055512754640156,Pass,/app/raw_data/subj01_timepoint01.mp4
0.152,0.064,0.026000000000000002,0.00458257569495582,Pass,/app/raw_data/subj01_timepoint01.mp4
0.158,0.065,0.025,0.006164414002968982,Pass,/app/raw_data/subj01_timepoint01.mp4
0.16,0.066,0.024,0.0024494897427831805,Pass,/app/raw_data/subj01_timepoint01.mp4
0.161,0.067,0.024,0.0014142135623730963,Pass,/app/raw_data/subj01_timepoint01.mp4
0.161,0.065,0.025,0.0022360679774997916,Pass,/app/raw_data/subj01_timepoint01.mp4
0.159,0.063,0.026000000000000002,0.0030000000000000027,Pass,/app/raw_data/subj01_timepoint01.mp4
0.155,0.062,0.027000000000000003,0.004242640687119289,Pass,/app/raw_data/subj01_timepoint01.mp4
0.156,0.062,0.026000000000000002,0.0014142135623730963,Pass,/app/raw_data/subj01_timepoint01.mp4
0.156,0.062,0.025,0.0010000000000000009,Pass,/app/raw_data/subj01_timepoint01.mp4
0.157,0.06,0.025,0.0022360679774997916,Pass,/app/raw_data/subj01_timepoint01.mp4
0.156,0.06,0.024,0.0014142135623730963,Pass,/app/raw_data/subj01_timepoint01.mp4
0.153,0.055999999999999994,0.025,0.00509901951359279,Pass,/app/raw_data/subj01_timepoint01.mp4
0.153,0.055999999999999994,0.024,0.0010000000000000009,Pass,/app/raw_data/subj01_timepoint01.mp4
0.155,0.057999999999999996,0.022000000000000002,0.0034641016151377556,Pass,/app/raw_data/subj01_timepoint01.mp4
0.153,0.057999999999999996,0.02,0.0028284271247461927,Pass,/app/raw_data/subj01_timepoint01.mp4
0.15,0.059000000000000004,0.021,0.003316624790355405,Pass,/app/raw_data/subj01_timepoint01.mp4
0.15,0.061,0.019,0.002828427124746188,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14800000000000002,0.063,0.017,0.0034641016151377396,Pass,/app/raw_data/subj01_timepoint01.mp4
0.153,0.062,0.015,0.0054772255750516405,Pass,/app/raw_data/subj01_timepoint01.mp4
0.149,0.065,0.013999999999999999,0.00509901951359279,Pass,/app/raw_data/subj01_timepoint01.mp4
0.15,0.066,0.013000000000000001,0.0017320508075688767,Pass,/app/raw_data/subj01_timepoint01.mp4
0.149,0.065,0.012,0.001732050807568879,Pass,/app/raw_data/subj01_timepoint01.mp4
0.15,0.065,0.01,0.0022360679774997903,Pass,/app/raw_data/subj01_timepoint01.mp4
0.154,0.067,0.006999999999999999,0.005385164807134508,Pass,/app/raw_data/subj01_timepoint01.mp4
0.141,0.068,0.008,0.013076696830622032,Pass,/app/raw_data/subj01_timepoint01.mp4
0.145,0.07,0.012,0.006000000000000003,Pass,/app/raw_data/subj01_timepoint01.mp4
0.138,0.067,0.013999999999999999,0.007874007874011792,Pass,/app/raw_data/subj01_timepoint01.mp4
0.134,0.066,0.016,0.004582575694955844,Pass,/app/raw_data/subj01_timepoint01.mp4
0.141,0.061,0.019,0.009110433579144284,Pass,/app/raw_data/subj01_timepoint01.mp4
0.147,0.063,0.019,0.006324555320336764,Pass,/app/raw_data/subj01_timepoint01.mp4
0.151,0.064,0.018000000000000002,0.004242640687119288,Pass,/app/raw_data/subj01_timepoint01.mp4
0.153,0.064,0.02,0.00282842712474619,Pass,/app/raw_data/subj01_timepoint01.mp4
0.155,0.064,0.022000000000000002,0.0028284271247461927,Pass,/app/raw_data/subj01_timepoint01.mp4
0.16,0.064,0.02,0.005385164807134509,Pass,/app/raw_data/subj01_timepoint01.mp4
0.163,0.063,0.024,0.005099019513592787,Pass,/app/raw_data/subj01_timepoint01.mp4
0.17,0.063,0.025,0.007071067811865481,Pass,/app/raw_data/subj01_timepoint01.mp4
0.175,0.06,0.026000000000000002,0.005916079783099598,Pass,/app/raw_data/subj01_timepoint01.mp4
0.171,0.062,0.027999999999999997,0.004898979485566335,Pass,/app/raw_data/subj01_timepoint01.mp4
0.174,0.061,0.03,0.0037416573867739226,Pass,/app/raw_data/subj01_timepoint01.mp4
0.168,0.055,0.032,0.008717797887081331,Pass,/app/raw_data/subj01_timepoint01.mp4
0.171,0.063,0.03,0.008774964387392123,Pass,/app/raw_data/subj01_timepoint01.mp4
0.172,0.065,0.027000000000000003,0.0037416573867739317,Pass,/app/raw_data/subj01_timepoint01.mp4
0.165,0.061,0.027999999999999997,0.008124038404635943,Pass,/app/raw_data/subj01_timepoint01.mp4
0.16,0.067,0.028999999999999998,0.007874007874011818,Pass,/app/raw_data/subj01_timepoint01.mp4
0.16399999999999998,0.066,0.028999999999999998,0.004123105625617637,Pass,/app/raw_data/subj01_timepoint01.mp4
0.163,0.067,0.027000000000000003,0.002449489742783163,Pass,/app/raw_data/subj01_timepoint01.mp4
0.152,0.066,0.027999999999999997,0.011090536506409426,Pass,/app/raw_data/subj01_timepoint01.mp4
0.151,0.062,0.026000000000000002,0.004582575694955841,Pass,/app/raw_data/subj01_timepoint01.mp4
0.156,0.063,0.021,0.007141428428542854,Pass,/app/raw_data/subj01_timepoint01.mp4
0.153,0.069,0.016,0.008366600265340762,Pass,/app/raw_data/subj01_timepoint01.mp4
0.149,0.07200000000000001,0.015,0.00509901951359279,Pass,/app/raw_data/subj01_timepoint01.mp4
0.146,0.075,0.012,0.0051961524227066265,Pass,/app/raw_data/subj01_timepoint01.mp4
0.141,0.07400000000000001,0.012,0.005099019513592787,Pass,/app/raw_data/subj01_timepoint01.mp4
0.134,0.07,0.012,0.008062257748298532,Pass,/app/raw_data/subj01_timepoint01.mp4
0.133,0.073,0.009000000000000001,0.004358898943540666,Pass,/app/raw_data/subj01_timepoint01.mp4
0.13699999999999998,0.077,0.006,0.006403124237432836,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14,0.079,0.004,0.004123105625617684,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14400000000000002,0.081,0.001,0.005385164807134507,Pass,/app/raw_data/subj01_timepoint01.mp4
0.142,0.08,0.003,0.00300000000000002,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14400000000000002,0.08,0.003,0.0020000000000000295,Pass,/app/raw_data/subj01_timepoint01.mp4
0.14300000000000002,0.081,0.004,0.0017320508075688783,Pass,/app/raw_data/subj01_timepoint01.mp4
0.145,0.08,0.005,0.0024494897427831575,Pass,/app/raw_data/subj01_timepoint01.mp4
0.145,0.08,0.004,0.001,Pass,/app/raw_data/subj01_timepoint01.mp4
