aco_mfcc1,aco_mfcc2,aco_mfcc3,aco_mfcc4,aco_mfcc5,aco_mfcc6,aco_mfcc7,aco_mfcc8,aco_mfcc9,aco_mfcc10,aco_mfcc11,aco_mfcc12,Frames,error_reason,dbm_master_url
441.7395269543705,-9.26451431133452,50.407043153509804,-25.31247421648363,76.98858128044486,14.207420365166872,51.02420470896475,1.511217462101385,23.514258916211737,-33.313876617266146,12.042506218204759,-33.95702324381917,34,Pass,/app/raw_data/subj01_timepoint02.mp4
440.20099034905866,-15.266084575864888,50.98896994779593,-28.531667649057137,72.4321569626845,13.302966106423888,44.17661067269974,-3.9606118849486602,14.552511505668667,-36.34537985988375,9.81487346418327,-34.755914355027365,35,Pass,/app/raw_data/subj01_timepoint02.mp4
436.24728624610447,-21.445987939376863,51.937233325464334,-32.223709412240396,65.09163209543232,8.93096928668787,35.536142416617174,-9.412274756194009,7.439577980108261,-37.90321606243059,8.972748528047346,-35.20389476344061,36,Pass,/app/raw_data/subj01_timepoint02.mp4
432.248334431605,-24.952181502610724,54.038874764730025,-34.866608325851644,58.06923490919908,1.8555656742581412,27.106510043191612,-13.628694967763225,4.761467585433529,-36.11281180258963,12.396627659800412,-32.412097488742035,37,Pass,/app/raw_data/subj01_timepoint02.mp4
430.89352093358406,-24.06275004668402,59.0316629897072,-34.091706972872586,54.72875642540496,-5.53363509652522,21.015375364663697,-16.180374255144933,6.9363128328838926,-31.470649177377695,19.7820328863075,-26.328952395910633,38,Pass,/app/raw_data/subj01_timepoint02.mp4
432.35831412824757,-20.541235836961352,65.71276438534889,-31.278673496056967,54.64731618523953,-12.302300674343417,16.396941035177587,-19.002728477309084,10.199730674650677,-27.38898795765787,26.749433902522547,-21.221903838351764,39,Pass,/app/raw_data/subj01_timepoint02.mp4
435.5523832594736,-16.688112394481774,72.08792304732162,-28.720400626580467,56.42377195836849,-16.765103929357082,13.669502231903365,-21.84877211165594,12.278240725527901,-24.465740152261397,31.338947512298112,-19.052334213972436,40,Pass,/app/raw_data/subj01_timepoint02.mp4
438.337077164265,-14.831360501531712,76.07295418923391,-28.679045061834366,57.82615151106877,-18.593649695772363,12.904740307347359,-24.131838103851855,11.896411963202521,-21.55334348498014,33.818023212397435,-19.23579839775013,41,Pass,/app/raw_data/subj01_timepoint02.mp4
439.5914937453482,-15.694246594320798,77.61461993781467,-31.40969084625514,57.9636010906531,-18.750722825994764,12.624052203873788,-26.549251499645266,7.386592417077633,-18.664565793338667,34.27953134013096,-21.350051727007266,42,Pass,/app/raw_data/subj01_timepoint02.mp4
438.6572487111911,-19.49073144422471,77.60897633766412,-35.976052783832955,56.83844987875497,-19.006519804031605,11.519833596070729,-29.09741602023889,-1.16074746651514,-16.966334427177028,32.297811034996414,-25.25642390824905,43,Pass,/app/raw_data/subj01_timepoint02.mp4
435.5610381338653,-26.452146684830307,75.64001458785108,-41.191863922765066,54.78836707431105,-19.902647835233097,11.928424424763158,-28.721911134300576,-8.964549182866087,-16.356530279276374,27.216257800773782,-30.848925367862325,44,Pass,/app/raw_data/subj01_timepoint02.mp4
433.056265923025,-32.8531392535118,71.7040176299673,-44.10449089650014,53.89383083834608,-19.141067700108074,18.04598796922952,-22.724288116162946,-8.794870904282057,-14.774994067103158,20.753649354062972,-36.68847525378488,45,Pass,/app/raw_data/subj01_timepoint02.mp4
431.6116351797867,-35.99629967249449,65.23397528372429,-44.373266271275035,53.649856607726676,-16.988279228210402,27.91672456655878,-14.704613223887355,-1.1797600924784604,-12.935946999330934,14.071752729932932,-43.236287110969,46,Pass,/app/raw_data/subj01_timepoint02.mp4
432.6268803079091,-34.516263247170656,57.533410878196776,-43.74194240891194,51.42786534177211,-16.485267877906356,35.515854927859934,-10.185895997200175,7.743559877393553,-12.837688355825748,7.674088140405864,-49.67263547591135,47,Pass,/app/raw_data/subj01_timepoint02.mp4
437.1901509993421,-28.368106562030277,50.74488753818075,-43.4246719973974,46.12908644336721,-18.772254717129307,37.58414578677286,-10.589739906046459,13.945539803359438,-14.046769819260998,3.0601102518075116,-53.17915790776233,48,Pass,/app/raw_data/subj01_timepoint02.mp4
442.4065619866867,-19.77903008097551,45.64837267681664,-43.032905804984296,39.90236737402625,-21.530621385834074,35.05204083570166,-13.770902065737843,16.83131512836903,-16.083123047089188,-0.3525625792495184,-54.443092556505455,49,Pass,/app/raw_data/subj01_timepoint02.mp4
445.72015815101287,-10.805328081666879,42.835395784152695,-41.75401696911329,35.45164293506748,-23.045021856580224,29.424301355778926,-17.6112600846186,17.09289332872684,-18.93487288662938,-3.882659548476246,-55.24514571185834,50,Pass,/app/raw_data/subj01_timepoint02.mp4
446.10289050799156,-3.5312647990073103,42.760911580157725,-38.99834806863078,33.912831258571785,-23.501518962067323,22.39864595075409,-20.26870123368302,16.31790537586022,-21.711053215382222,-7.39211629676951,-55.700546730650856,51,Pass,/app/raw_data/subj01_timepoint02.mp4
445.2112168226084,1.2381511313586202,46.61388947098682,-33.436616342254766,35.400312767970306,-22.681250212154183,17.542677890707747,-19.427105260141975,16.764897455806135,-22.313160941277008,-8.740721231641674,-54.20973565223082,52,Pass,/app/raw_data/subj01_timepoint02.mp4
446.15819812715654,3.676725341007492,53.97384258581052,-25.308550393542927,38.99279583429629,-19.588747722319827,18.382119842536834,-14.024663780944156,19.83922102174904,-19.365362858576056,-5.400656649176442,-48.77636173942735,53,Pass,/app/raw_data/subj01_timepoint02.mp4
448.7956514101481,2.0319499460030297,59.99703156215308,-18.34427309563202,42.468388254927994,-14.871317852659143,23.985057669470464,-6.84380555406919,24.27694901814403,-14.812591114166514,1.8588467502999872,-40.121559488342584,54,Pass,/app/raw_data/subj01_timepoint02.mp4
451.1236959527005,-3.7594536435201107,61.17802184048037,-14.73632611753685,44.76459557636828,-10.269069361221108,30.39490689730688,-1.4343059405995433,29.495738956740723,-10.312082453951064,10.476791768715227,-31.458149059351832,55,Pass,/app/raw_data/subj01_timepoint02.mp4
451.2094969465706,-12.702438052628196,57.562327165421316,-13.947709658502069,46.32634345739999,-6.047305550445918,35.286043726017226,1.0614549435626195,35.646879109522736,-5.910475968922981,19.1378085894004,-24.84371173506056,56,Pass,/app/raw_data/subj01_timepoint02.mp4
447.5474431351825,-23.63181713987428,50.85105712455868,-16.052025980282824,47.334517265997604,-1.35275632274222,38.73177548103601,0.997590258270332,41.35127516903599,-2.0681693923004456,26.759207329574167,-21.428792485133474,57,Pass,/app/raw_data/subj01_timepoint02.mp4
442.0908500904192,-33.03907320834204,44.211186434704615,-21.277244250308854,46.34335891996212,2.720275268585567,39.728974344581566,-2.3925636274169992,43.10652870940619,-1.2516192887776718,30.987996014581537,-22.261102990879834,58,Pass,/app/raw_data/subj01_timepoint02.mp4
437.85379079097214,-37.64440581532779,39.6929387374596,-28.251810784576687,42.30684009107668,4.722010532898345,37.23522299633885,-9.749714988157109,38.73404745816417,-5.403970230435323,29.72318275655044,-27.6262784884904,59,Pass,/app/raw_data/subj01_timepoint02.mp4
435.91972163169976,-37.696154706071745,36.91051718304398,-34.83037612060552,36.211372114830546,4.750094685743893,32.628240335772425,-18.95488552256584,30.921991875936875,-11.828721899213349,25.12484057226729,-34.45468119454356,60,Pass,/app/raw_data/subj01_timepoint02.mp4
437.7649781163782,-34.79422151312308,35.2800190186447,-39.428275008973074,30.421454761685393,2.84809358768506,26.778755540351234,-28.45277965107707,23.066478990374424,-17.43457395122099,20.29060477977273,-39.02537928625681,61,Pass,/app/raw_data/subj01_timepoint02.mp4
442.1083306313075,-31.65652459981391,34.74703319669149,-41.06631449566399,28.88544315743827,2.123896397340438,22.522288900134132,-35.0090819193729,18.78706911554892,-20.25704113200244,17.470910923917703,-39.26779322499013,62,Pass,/app/raw_data/subj01_timepoint02.mp4
448.02090568228664,-27.5733231208645,37.780973119001004,-39.34151248272471,33.78780140174763,6.273235909404235,23.581452465903105,-34.67155850701155,20.501117317496274,-18.723637268208254,18.860089819117846,-35.02843284583227,63,Pass,/app/raw_data/subj01_timepoint02.mp4
451.3522887659716,-23.721892392236104,42.93510123470834,-37.778862248384144,40.93276073914082,12.870013173445166,28.73762540378535,-29.1008520991575,24.854958210217877,-15.447797702182658,21.918403699957924,-30.58287284749977,64,Pass,/app/raw_data/subj01_timepoint02.mp4
450.6615452060215,-20.333583974832308,47.68597278264967,-37.39787226096651,46.69414567898173,18.804833354751477,35.67507519576206,-21.812497246778022,27.937061491590576,-14.145418859653745,22.757879807129704,-28.375117691005105,65,Pass,/app/raw_data/subj01_timepoint02.mp4
448.40619082176204,-15.841118928022894,51.13651503874075,-37.14415653773945,50.31520520409562,22.437739663105766,42.07001457483578,-15.916832042128027,27.69551380678694,-17.05937707666064,19.588530946162596,-27.30150315128386,66,Pass,/app/raw_data/subj01_timepoint02.mp4
445.8166177516929,-10.509510490228816,52.887222479286415,-36.94733197844948,51.62928804990425,22.58073399488686,45.726747240367374,-13.834183536594125,24.1878860548568,-22.765740910919618,14.44243175709063,-25.564056402494096,67,Pass,/app/raw_data/subj01_timepoint02.mp4
442.1823883669865,-6.758058712095956,53.00868681561494,-37.15611543429081,51.07383599581411,18.984375880475188,45.60239494808074,-16.134948244432927,19.016486404426566,-27.761111549121786,11.126002799710387,-22.25250125509004,68,Pass,/app/raw_data/subj01_timepoint02.mp4
436.44279239603196,-6.741421349439236,52.50530251274277,-37.90367380425764,48.958922679081695,11.922972432916989,41.4654143725215,-21.98660145886756,13.108819858391401,-30.66518929660564,11.360055498199504,-17.728624208797505,69,Pass,/app/raw_data/subj01_timepoint02.mp4
427.617853548502,-11.044551999293915,52.229881034730724,-39.71741334079453,45.19741020731,2.676494186658754,34.74639385532136,-28.857388572606038,7.1318756337570015,-32.35120030683794,14.141818530687088,-13.208092688986802,70,Pass,/app/raw_data/subj01_timepoint02.mp4
416.93162657908607,-17.91803221199913,51.68192344093393,-43.37233347507283,39.90354569369323,-6.496004791287907,28.334564771554014,-33.589653200422134,1.6514071878353391,-34.35833059857642,16.656950579034287,-10.630694644555318,71,Pass,/app/raw_data/subj01_timepoint02.mp4
409.67275009670357,-21.965286186867353,52.14126532426742,-46.65611817346333,35.35892336170279,-12.013024995428246,26.130807967926376,-33.42798464324352,-2.4938219262875343,-37.31049969404535,16.274097111797147,-11.673067623754166,72,Pass,/app/raw_data/subj01_timepoint02.mp4
409.153754028996,-19.618832052355963,56.34726082429367,-45.05501464253813,34.48172711689287,-12.160922503954604,28.8899328461706,-29.170767518442403,-4.762404064538799,-40.64779056788619,12.987636718074766,-15.657658878148075,73,Pass,/app/raw_data/subj01_timepoint02.mp4
411.84143038689245,-15.213925576550078,62.8974855074105,-38.23838793792207,36.37462207586046,-9.775955340681854,32.93353084998381,-24.746551773708916,-4.531122446058799,-42.95259832155993,9.6445099544569,-19.60261116998418,74,Pass,/app/raw_data/subj01_timepoint02.mp4
414.81617978108784,-13.338264238453934,69.20207951684864,-29.010187672028128,39.224779553450915,-7.811307039757006,35.123421041195165,-22.517949755215206,-1.1359717897277548,-43.048506376899994,9.176313260059587,-22.08056564250261,75,Pass,/app/raw_data/subj01_timepoint02.mp4
416.7530055648977,-15.499739758532634,73.71211393891477,-20.52543802107529,42.20701394831172,-6.595024692066438,35.77963286233957,-21.116492123293277,4.8558122108827835,-41.375859155551105,11.918549077608544,-24.51196174849074,76,Pass,/app/raw_data/subj01_timepoint02.mp4
417.19579515460777,-21.16267028787057,75.56919275221449,-14.943260334926467,45.36343696847385,-4.900128346641607,36.98846021347963,-18.214946245293348,12.07926949191061,-38.7938523935736,16.320891169048384,-27.829363459038312,77,Pass,/app/raw_data/subj01_timepoint02.mp4
416.50040121327663,-28.165539466037906,74.98475802541462,-12.253341916937675,48.74857083937688,-3.2257974024436855,39.28874301284499,-13.637533863313294,18.725554162260828,-36.21455672929505,20.009366106300725,-31.016518301879533,78,Pass,/app/raw_data/subj01_timepoint02.mp4
416.37690515117015,-33.252554889216356,73.37798174488213,-10.935300180101699,51.59691586635668,-4.784078638987603,40.06303193749596,-9.785524279452565,22.976143344151858,-34.50769483166338,21.138351612277024,-31.859947149986688,79,Pass,/app/raw_data/subj01_timepoint02.mp4
418.4745488570175,-34.29465779863881,71.80290922018827,-9.924072685065127,52.31249213613273,-11.700390444256495,36.372968496940985,-8.867929125255166,23.80547402309146,-34.05557281454486,19.66116393975478,-28.717578150210745,80,Pass,/app/raw_data/subj01_timepoint02.mp4
421.49311188151376,-32.62609195251236,69.93520545909124,-8.995519616868219,51.06541535937403,-20.811454978645806,29.35480126161835,-10.0028365424053,22.410293606906308,-34.31164706268998,17.236581595660294,-21.954414096803966,81,Pass,/app/raw_data/subj01_timepoint02.mp4
424.7049262084922,-29.891863258393702,68.31815939093238,-7.918741319019038,50.08410252666729,-27.298159163227606,22.31477442667098,-10.913914252719188,21.479758842495407,-34.12351894538554,16.05506880094283,-13.052254170548503,82,Pass,/app/raw_data/subj01_timepoint02.mp4
429.7975053142436,-25.39656337565492,68.54477430948967,-6.591584132625769,51.11187860589027,-29.408564504956125,17.76452921437494,-10.10933769617606,22.736610817891435,-32.625389687923445,16.804046577061047,-4.933230975299741,83,Pass,/app/raw_data/subj01_timepoint02.mp4
437.3513451376887,-18.61931518351856,69.61682877927811,-6.699336631199678,52.91736740803096,-29.39266671546039,16.177306022278596,-8.868960245510983,24.465171222608387,-31.11045047355784,17.221236979692787,-1.9189909489362336,84,Pass,/app/raw_data/subj01_timepoint02.mp4
444.4628172648208,-11.295052093538235,69.0204659642282,-8.752699925665137,53.69053881734469,-29.591692299375552,17.436889786684127,-9.61385580160417,24.402952079738267,-30.66599201292762,16.056681669529166,-4.989726170777368,85,Pass,/app/raw_data/subj01_timepoint02.mp4
448.63771838118646,-5.34134110918097,65.47269822078655,-11.308954499642933,53.28612858240547,-30.556211232888252,20.247621348544705,-13.346328854444272,22.094318796298783,-31.71887454017816,13.911395275942347,-10.957578622915971,86,Pass,/app/raw_data/subj01_timepoint02.mp4
448.891906998434,-2.911188891700185,59.00924929041102,-13.493886694085244,52.086856591518476,-31.916292679575136,22.232878146698596,-19.114495352072893,18.842787381039386,-34.90046553925731,11.20326033917458,-15.809900532226871,87,Pass,/app/raw_data/subj01_timepoint02.mp4
444.9136170816821,-5.5939173335529695,51.12689094536296,-15.082476621154422,50.086343436862435,-33.30035811122448,21.3015470912123,-25.692262308037712,16.56839413632157,-39.8305756914866,7.905289377956159,-17.311219739698334,88,Pass,/app/raw_data/subj01_timepoint02.mp4
437.1657239383436,-13.142511664111183,43.64958884206112,-16.152136136793423,47.5113377289793,-34.31579660878927,17.93263533354683,-32.04876521056019,15.866808002777715,-44.9931974112292,3.700964899077036,-16.4483568858745,89,Pass,/app/raw_data/subj01_timepoint02.mp4
428.5143247324429,-22.374027031152604,38.81461835925376,-16.58268172251469,45.548884703164944,-34.027748729356205,15.41921937465598,-36.50741444619287,15.973653834973806,-48.27999690377466,-0.9680018325704864,-15.924368017288934,90,Pass,/app/raw_data/subj01_timepoint02.mp4
426.123952905306,-26.45612512599607,41.073895560367404,-14.121896906605203,46.94854396434985,-30.119973915935475,18.182950469017094,-36.73075168418999,16.24484221218596,-47.76074813369364,-4.4203483928303555,-17.263566762630006,91,Pass,/app/raw_data/subj01_timepoint02.mp4
432.1385113494583,-24.14913098484493,48.890368067589975,-11.360942822426182,49.27814405922762,-24.409748046414936,25.414605204332826,-34.20785571837786,14.463709792609793,-44.529935453571625,-6.3226022318167985,-20.205112543006553,92,Pass,/app/raw_data/subj01_timepoint02.mp4
441.6624033217024,-19.884197558189065,56.52067226834525,-12.926782327719653,48.92033511016338,-19.28653609483292,33.9006113697394,-31.540907272032527,9.322201818764356,-41.45353374336652,-7.986417404229869,-23.318177800360132,93,Pass,/app/raw_data/subj01_timepoint02.mp4
450.7810026784833,-15.906955334121346,62.4625586029949,-18.167506099751122,47.3305608747376,-13.556361053746162,42.308501506672116,-29.089504723512114,2.8377491212806483,-39.42380978933052,-9.756380393411856,-25.19060594089283,94,Pass,/app/raw_data/subj01_timepoint02.mp4
456.9795007957752,-13.567848855193429,66.08720193651736,-24.63000938022182,46.10923405458109,-8.59255220747633,47.321884938056755,-28.08023128600899,-1.8544770061498852,-37.41748113532195,-10.171536352658784,-24.81912059378802,95,Pass,/app/raw_data/subj01_timepoint02.mp4
459.5569740312763,-13.485825591985169,67.26602527624645,-30.652082675645836,45.651675410283396,-6.395869362681909,47.505040384856706,-29.108428056064245,-3.569163101486982,-34.62513123995669,-8.516026439207474,-21.99204160339799,96,Pass,/app/raw_data/subj01_timepoint02.mp4
457.29997474528903,-16.500858427906156,66.20514819216514,-35.26660192691734,46.262763242067734,-7.097059364912248,44.16177884937682,-31.38423626138895,-2.9594929959877767,-32.022186886986056,-5.485278756633763,-16.630751508149906,97,Pass,/app/raw_data/subj01_timepoint02.mp4
449.7800261640838,-23.58579529079598,63.050372054985004,-38.17488751434624,48.39789173202341,-8.988143366321506,39.85705269440602,-33.46545234598454,-1.291261772482791,-30.7198163554741,-1.6479289888997215,-8.68484684125207,98,Pass,/app/raw_data/subj01_timepoint02.mp4
438.7474894587501,-33.85647126777337,58.62458338817134,-38.845050830528194,52.423227842974924,-9.439666573875886,37.31265782717031,-34.50964004048644,0.1496760255170848,-30.973808843625537,2.833233028392378,0.424335364579008,99,Pass,/app/raw_data/subj01_timepoint02.mp4
430.16724376345496,-41.73250668867182,56.24266622239803,-35.82824375026306,58.744234123568404,-5.649292630111676,39.129842174727905,-34.28680102579333,0.3890725267801898,-32.667256997559434,6.69092691904158,6.433191728394533,100,Pass,/app/raw_data/subj01_timepoint02.mp4
430.92726388465064,-41.42667165802481,57.40983576446947,-30.947100015316213,64.67592554114455,1.2022825574451907,45.54171536160317,-31.920831744481426,0.8676919985275511,-34.300158338128554,9.377740595111776,6.930693806347685,101,Pass,/app/raw_data/subj01_timepoint02.mp4
441.1591932472797,-33.199073195346756,59.07193313824544,-29.781683834130014,64.34677878825096,4.108953577183637,50.6017005999899,-29.964307955799235,2.3943520346626777,-34.28561078129581,12.595842690608869,4.785246862090451,102,Pass,/app/raw_data/subj01_timepoint02.mp4
456.70935113233605,-19.9218700140515,60.21910559051682,-32.239274393296164,58.42686090128984,0.7561646880263737,49.66693068305069,-32.27696056711616,3.081336366858956,-34.460194118777636,15.427632232084374,1.9752130551807845,103,Pass,/app/raw_data/subj01_timepoint02.mp4
