frame,fac_asymmaskmouth,fac_asymmaskeyebrow,fac_asymmaskeye,fac_asymmaskcom,error_reason,face_id,timestamp,confidence,success,dbm_master_url
51,5.494666903294752,2.1932099675744974,1.8855949168495645,3.4861555034383103,pass,0,1.6669999999999998,0.98,1,/app/raw_data/subj01_timepoint02.mp4
52,5.155109182271431,2.18560916784491,1.8115501498003763,3.3178010629578027,pass,0,1.7,0.98,1,/app/raw_data/subj01_timepoint02.mp4
53,4.934850822712949,2.4505604845572644,1.9163043978189505,3.3278650206001905,pass,0,1.733,0.98,1,/app/raw_data/subj01_timepoint02.mp4
54,4.946159282823187,2.470631515991672,1.8577796357585397,3.3194268240576363,pass,0,1.767,0.98,1,/app/raw_data/subj01_timepoint02.mp4
55,4.704705029913863,2.691924738957514,1.7556376954400317,3.243741584565193,pass,0,1.8,0.98,1,/app/raw_data/subj01_timepoint02.mp4
56,4.5203512881256795,2.635069692444732,1.7168293633123604,3.1389018393212242,pass,0,1.8330000000000002,0.98,1,/app/raw_data/subj01_timepoint02.mp4
57,3.7041501930719174,2.4149274480813596,1.5161788467987518,2.673942729777613,pass,0,1.867,0.98,1,/app/raw_data/subj01_timepoint02.mp4
58,4.289022814503198,1.9903268444200966,1.6371154924947209,2.846658404899705,pass,0,1.9,0.98,1,/app/raw_data/subj01_timepoint02.mp4
59,4.344230294298191,2.2336616171609966,1.770616263717968,2.976097264342017,pass,0,1.933,0.98,1,/app/raw_data/subj01_timepoint02.mp4
60,4.099893023228459,2.15100435943378,1.5991812114439272,2.797329118508429,pass,0,1.9669999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
61,3.765395561400231,1.8361340711668674,1.8369010903014074,2.648696915202349,pass,0,2.0,0.98,1,/app/raw_data/subj01_timepoint02.mp4
62,3.978131411622167,2.4273758495620084,1.825455845317381,2.890245558562719,pass,0,2.033,0.98,1,/app/raw_data/subj01_timepoint02.mp4
63,3.50844044553562,1.8662915054859321,1.6358617375964384,2.4849553430154345,pass,0,2.0669999999999997,0.98,1,/app/raw_data/subj01_timepoint02.mp4
64,4.227152387749953,2.5463259554738107,2.12460671248232,3.1208678502243465,pass,0,2.1,0.98,1,/app/raw_data/subj01_timepoint02.mp4
65,3.967354099786387,1.9378990882010594,1.7348267369298886,2.7282783505724066,pass,0,2.133,0.98,1,/app/raw_data/subj01_timepoint02.mp4
66,4.087103960396378,2.091683040701376,1.958923701747841,2.8899362682718395,pass,0,2.167,0.98,1,/app/raw_data/subj01_timepoint02.mp4
67,3.950077131869572,2.5050494182355374,1.827825261682942,2.8996218798016797,pass,0,2.2,0.98,1,/app/raw_data/subj01_timepoint02.mp4
68,3.372964973150612,2.0490049431850568,2.0174726622089225,2.5965042354938794,pass,0,2.233,0.98,1,/app/raw_data/subj01_timepoint02.mp4
69,4.095936242649027,1.9264564671014146,2.220501952841531,2.9327781049341297,pass,0,2.267,0.98,1,/app/raw_data/subj01_timepoint02.mp4
70,4.249050549756436,2.259857823209546,2.4599351036580206,3.1605949545288077,pass,0,2.3,0.98,1,/app/raw_data/subj01_timepoint02.mp4
71,4.332066329904896,1.7736996652694184,2.221025742955347,2.992167548595702,pass,0,2.333,0.98,1,/app/raw_data/subj01_timepoint02.mp4
72,3.7780236880554705,1.967962249729522,2.080831157568715,2.7657361946580874,pass,0,2.367,0.98,1,/app/raw_data/subj01_timepoint02.mp4
73,3.8452958017398946,1.6960985487793763,2.0092174226829007,2.6999033523112335,pass,0,2.4,0.98,1,/app/raw_data/subj01_timepoint02.mp4
74,4.036163677816448,1.975397927351078,2.337524166910498,2.957444424249998,pass,0,2.4330000000000003,0.98,1,/app/raw_data/subj01_timepoint02.mp4
75,3.562339217559579,1.5831941735736996,2.1141527189708893,2.5841895222194977,pass,0,2.467,0.98,1,/app/raw_data/subj01_timepoint02.mp4
76,3.78720138479855,1.6944114082141382,2.2625730032545595,2.755005586262444,pass,0,2.5,0.98,1,/app/raw_data/subj01_timepoint02.mp4
77,3.816820594516292,1.6885599353374192,2.20819363737983,2.74876453984718,pass,0,2.533,0.98,1,/app/raw_data/subj01_timepoint02.mp4
78,4.264596565539389,1.7377260928919784,2.358582843260431,2.997731581491452,pass,0,2.5669999999999997,0.98,1,/app/raw_data/subj01_timepoint02.mp4
79,4.143083905319424,1.3591498988598831,2.2233131244915962,2.804226288621283,pass,0,2.6,0.98,1,/app/raw_data/subj01_timepoint02.mp4
80,4.521700045239452,1.9193530091647495,2.5334617473363323,3.209007152197756,pass,0,2.633,0.98,1,/app/raw_data/subj01_timepoint02.mp4
81,4.626864951069376,2.0061769076127893,2.4087279696616952,3.2367458928731123,pass,0,2.667,0.98,1,/app/raw_data/subj01_timepoint02.mp4
82,4.716547992962941,1.7091947847037374,2.3225364082825135,3.169135595627226,pass,0,2.7,0.98,1,/app/raw_data/subj01_timepoint02.mp4
83,4.829418116275539,1.5276416735654048,2.121945419878623,3.105538200910688,pass,0,2.733,0.98,1,/app/raw_data/subj01_timepoint02.mp4
84,4.854215029430924,1.8392613802161009,1.9171901650420338,3.133324638251584,pass,0,2.767,0.98,1,/app/raw_data/subj01_timepoint02.mp4
85,5.424742686672308,2.153553580615552,2.291407265506829,3.574429104710379,pass,0,2.8,0.98,1,/app/raw_data/subj01_timepoint02.mp4
86,5.29371963368559,1.6396590075624367,1.9277732674228751,3.2691943006228503,pass,0,2.833,0.98,1,/app/raw_data/subj01_timepoint02.mp4
87,5.686259754126505,1.8196271153105807,1.8305958961049054,3.4511467887470726,pass,0,2.867,0.98,1,/app/raw_data/subj01_timepoint02.mp4
88,6.041267543994399,1.962217689743106,2.3162308721945526,3.7915060017809497,pass,0,2.9,0.98,1,/app/raw_data/subj01_timepoint02.mp4
89,5.985270928373305,2.1089896098256906,2.1695234329546453,3.7602240038864614,pass,0,2.9330000000000003,0.98,1,/app/raw_data/subj01_timepoint02.mp4
90,6.33778160955343,2.3581676627612014,2.30484900853333,4.016957117970181,pass,0,2.967,0.98,1,/app/raw_data/subj01_timepoint02.mp4
91,6.402142905461983,2.6824931325301113,2.471844362696157,4.18214079381702,pass,0,3.0,0.98,1,/app/raw_data/subj01_timepoint02.mp4
92,6.86225342466541,2.918607657067961,2.4664444673610064,4.436301709833112,pass,0,3.033,0.98,1,/app/raw_data/subj01_timepoint02.mp4
93,6.785025228967811,3.1758196928034357,2.665745947322984,4.534409262089346,pass,0,3.0669999999999997,0.98,1,/app/raw_data/subj01_timepoint02.mp4
94,7.562031263758807,3.53571330420309,3.183413815522895,5.119752606538067,pass,0,3.1,0.98,1,/app/raw_data/subj01_timepoint02.mp4
95,6.682255350714508,3.2207316563454613,2.8801292929983937,4.57065667607546,pass,0,3.133,0.98,1,/app/raw_data/subj01_timepoint02.mp4
96,7.228217358788166,3.569356596993232,3.2410131930581243,5.006242158611592,pass,0,3.167,0.98,1,/app/raw_data/subj01_timepoint02.mp4
97,7.315658167144651,3.4594690098210137,3.4066523727528257,5.066448664356801,pass,0,3.2,0.98,1,/app/raw_data/subj01_timepoint02.mp4
98,6.813827263775471,3.20408490131964,2.9669244114752726,4.649083636087031,pass,0,3.233,0.98,1,/app/raw_data/subj01_timepoint02.mp4
99,7.001709349287379,3.229537335797976,3.172498446126493,4.799808007897257,pass,0,3.267,0.98,1,/app/raw_data/subj01_timepoint02.mp4
100,6.4637747096117435,3.3576525094674365,2.958549197894,4.5394608111365855,pass,0,3.3,0.98,1,/app/raw_data/subj01_timepoint02.mp4
101,6.25142874883648,3.006577451031391,2.819942871472781,4.3138933934044985,pass,0,3.333,0.98,1,/app/raw_data/subj01_timepoint02.mp4
102,5.339461592490592,2.578837861001303,2.1111878701043816,3.5935268034503967,pass,0,3.367,0.98,1,/app/raw_data/subj01_timepoint02.mp4
103,5.135617385772727,2.4775002053800224,2.363516695055553,3.56071264649554,pass,0,3.4,0.98,1,/app/raw_data/subj01_timepoint02.mp4
104,5.284962761564731,2.5151362859746187,2.269124021640659,3.6036909290649946,pass,0,3.4330000000000003,0.98,1,/app/raw_data/subj01_timepoint02.mp4
105,4.965146767684292,2.3319759335859063,1.9915683108623983,3.3331822986620137,pass,0,3.467,0.98,1,/app/raw_data/subj01_timepoint02.mp4
106,4.76018114394597,2.3830647891223777,2.0087996965358736,3.2657669092839416,pass,0,3.5,0.98,1,/app/raw_data/subj01_timepoint02.mp4
107,4.708796578486772,2.1510628653263986,1.8381166507760343,3.1291782557464405,pass,0,3.533,0.98,1,/app/raw_data/subj01_timepoint02.mp4
108,4.834832847781668,2.168115081389511,2.084111678716005,3.264416224289312,pass,0,3.5669999999999997,0.98,1,/app/raw_data/subj01_timepoint02.mp4
109,5.615718379117706,2.8676170916039747,2.7061297097075703,3.9737163552214185,pass,0,3.6,0.98,1,/app/raw_data/subj01_timepoint02.mp4
110,5.913315091670327,2.623701695796007,3.002385935864409,4.128386569869953,pass,0,3.633,0.98,1,/app/raw_data/subj01_timepoint02.mp4
111,5.816565235385995,2.389619452271204,2.7470646237867125,3.9454214151139073,pass,0,3.667,0.98,1,/app/raw_data/subj01_timepoint02.mp4
112,6.343066696871375,2.928672292665249,3.3996451594865835,4.515040315537724,pass,0,3.7,0.98,1,/app/raw_data/subj01_timepoint02.mp4
113,6.772630228382608,2.8509210410394545,3.5644064784337384,4.727478205413713,pass,0,3.733,0.98,1,/app/raw_data/subj01_timepoint02.mp4
114,7.525418220105333,3.1667492852259675,3.692826359379504,5.168107912802607,pass,0,3.767,0.98,1,/app/raw_data/subj01_timepoint02.mp4
115,6.561016669429289,2.9650718357908294,3.34507690891399,4.599155473045917,pass,0,3.8,0.98,1,/app/raw_data/subj01_timepoint02.mp4
116,5.839659277992633,2.2817916734368042,2.7616643950286335,3.9313799453314155,pass,0,3.833,0.98,1,/app/raw_data/subj01_timepoint02.mp4
117,5.5574966364126555,2.1773444549043126,2.4597563416866506,3.6897491271548795,pass,0,3.867,0.98,1,/app/raw_data/subj01_timepoint02.mp4
118,5.866416321370041,2.43312152905175,2.6834943954545487,3.957784452049809,pass,0,3.9,0.98,1,/app/raw_data/subj01_timepoint02.mp4
119,5.3724918294065604,1.8105032731076087,2.2639957924625875,3.4534960923982134,pass,0,3.9330000000000003,0.98,1,/app/raw_data/subj01_timepoint02.mp4
120,5.354063975229341,1.9253633209679841,2.189721878436812,3.4525084040681846,pass,0,3.967,0.98,1,/app/raw_data/subj01_timepoint02.mp4
121,5.904354646138902,2.147935594297447,2.395408098026276,3.8077349330924277,pass,0,4.0,0.98,1,/app/raw_data/subj01_timepoint02.mp4
122,6.182781314794941,2.1876448163413325,2.533566129586489,3.9790458619781646,pass,0,4.033,0.98,1,/app/raw_data/subj01_timepoint02.mp4
123,5.9007079799294715,1.96963074819541,2.29474595412892,3.7274891213255965,pass,0,4.067,0.98,1,/app/raw_data/subj01_timepoint02.mp4
124,5.701819765088262,1.9265337675194583,2.1967855499602313,3.601470539898146,pass,0,4.1,0.98,1,/app/raw_data/subj01_timepoint02.mp4
125,6.139446271563248,2.1743306105694074,2.341806778828666,3.8967402051750013,pass,0,4.133,0.98,1,/app/raw_data/subj01_timepoint02.mp4
126,5.910380736321992,2.165072835486236,2.4903023430205917,3.844748638217403,pass,0,4.167,0.98,1,/app/raw_data/subj01_timepoint02.mp4
127,5.871462084430665,2.3134296148255964,2.6411566642035607,3.9150413018312977,pass,0,4.2,0.98,1,/app/raw_data/subj01_timepoint02.mp4
128,5.121756892226644,1.8229658534024402,2.217819277384979,3.3366210562702747,pass,0,4.2330000000000005,0.98,1,/app/raw_data/subj01_timepoint02.mp4
129,4.971432524063531,1.9443012359634217,2.0758147425004267,3.260413411964627,pass,0,4.2669999999999995,0.98,1,/app/raw_data/subj01_timepoint02.mp4
130,4.517874437030302,1.4245078862385816,1.623723971581198,2.7898883556275003,pass,0,4.3,0.98,1,/app/raw_data/subj01_timepoint02.mp4
131,4.650865341650847,1.6777026165566877,1.8809172479059628,2.9937336475487357,pass,0,4.333,0.98,1,/app/raw_data/subj01_timepoint02.mp4
132,5.28289227868489,1.699561793623171,1.9555833797343587,3.2891814461053226,pass,0,4.367,0.98,1,/app/raw_data/subj01_timepoint02.mp4
133,4.816978567468864,1.6984977367352645,1.752610893426344,3.0286306623150154,pass,0,4.4,0.98,1,/app/raw_data/subj01_timepoint02.mp4
134,5.059759429183076,1.8006902734726868,2.0566973531209594,3.2537742589238845,pass,0,4.433,0.98,1,/app/raw_data/subj01_timepoint02.mp4
135,4.739825966504222,1.308673536535247,1.7318409057358,2.8870010973223583,pass,0,4.467,0.98,1,/app/raw_data/subj01_timepoint02.mp4
136,4.810630537747566,1.8188759154539145,2.053771912383315,3.152739755449999,pass,0,4.5,0.98,1,/app/raw_data/subj01_timepoint02.mp4
137,4.703295688069026,1.574595853273282,2.000581185315888,3.026464835937576,pass,0,4.533,0.98,1,/app/raw_data/subj01_timepoint02.mp4
138,4.768908834282051,1.6584142945388414,1.914063394301044,3.0488275006714143,pass,0,4.567,0.98,1,/app/raw_data/subj01_timepoint02.mp4
139,4.927853851585318,1.8458068289309697,1.9537369376020475,3.1775940306815618,pass,0,4.6,0.98,1,/app/raw_data/subj01_timepoint02.mp4
140,5.128930896428651,2.103490695771991,2.1406503749880046,3.3890948894851154,pass,0,4.633,0.98,1,/app/raw_data/subj01_timepoint02.mp4
141,4.723772544546531,1.8212296784788382,1.8916564739486539,3.0655930311820185,pass,0,4.667,0.98,1,/app/raw_data/subj01_timepoint02.mp4
142,5.13592041244747,2.0449371701812264,2.0832905769192847,3.358515400631663,pass,0,4.7,0.98,1,/app/raw_data/subj01_timepoint02.mp4
143,4.726600152616769,1.8074051421154962,1.8673825170851746,3.055480107053826,pass,0,4.7330000000000005,0.98,1,/app/raw_data/subj01_timepoint02.mp4
144,4.9580174021569015,1.5437387669562448,2.0636164255655434,3.1455016634436683,pass,0,4.7669999999999995,0.98,1,/app/raw_data/subj01_timepoint02.mp4
145,5.172436733728023,1.9296150285261473,2.2996700971512896,3.4118731365980346,pass,0,4.8,0.98,1,/app/raw_data/subj01_timepoint02.mp4
146,6.451665824052769,2.2215739791834825,2.545433970763665,4.104936858574819,pass,0,4.833,0.98,1,/app/raw_data/subj01_timepoint02.mp4
147,5.580876550026996,1.7437043131775667,2.2787911438153796,3.528330569947162,pass,0,4.867,0.98,1,/app/raw_data/subj01_timepoint02.mp4
148,6.182484485974275,2.3216613185732773,2.7588556246162885,4.08533243307149,pass,0,4.9,0.98,1,/app/raw_data/subj01_timepoint02.mp4
149,6.235818649756579,2.2792454904042474,2.8394863690749683,4.1220892033959835,pass,0,4.933,0.98,1,/app/raw_data/subj01_timepoint02.mp4
150,6.672518623473906,2.5412988407442954,3.085452654698752,4.452597848405539,pass,0,4.967,0.98,1,/app/raw_data/subj01_timepoint02.mp4
151,6.527185814189004,2.3271449609561836,3.2231489400975533,4.378531839940962,pass,0,5.0,0.98,1,/app/raw_data/subj01_timepoint02.mp4
152,6.706921168099145,3.0563727155487563,3.3601221674849815,4.689366627760359,pass,0,5.033,0.98,1,/app/raw_data/subj01_timepoint02.mp4
153,6.5464200963680215,2.888807337960004,3.2525499253146513,4.543720895401689,pass,0,5.067,0.98,1,/app/raw_data/subj01_timepoint02.mp4
154,6.486407477590571,2.8906054147466445,3.1456347749468088,4.485162923375718,pass,0,5.1,0.98,1,/app/raw_data/subj01_timepoint02.mp4
155,7.112372220344545,3.3217470353084964,3.439809838191371,4.955082735181425,pass,0,5.132999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
156,6.679037850812442,2.98719664067176,3.158461851566667,4.595739848382017,pass,0,5.167000000000001,0.98,1,/app/raw_data/subj01_timepoint02.mp4
157,6.437489098909252,2.841754030955374,3.1300514730706603,4.446789041288151,pass,0,5.2,0.98,1,/app/raw_data/subj01_timepoint02.mp4
158,6.677338146333163,2.7433571332847526,3.128547262101875,4.521409179457912,pass,0,5.233,0.98,1,/app/raw_data/subj01_timepoint02.mp4
159,7.047502411484304,3.186193874509558,3.5389164191155404,4.923394062058709,pass,0,5.267,0.98,1,/app/raw_data/subj01_timepoint02.mp4
160,7.151861100585691,3.618420410936884,3.624587723047368,5.1081324840870606,pass,0,5.3,0.98,1,/app/raw_data/subj01_timepoint02.mp4
161,6.53641955953565,3.4963811606949577,3.490162120826105,4.774433421300874,pass,0,5.332999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
