Frames,mov_headvel,error_reason,dbm_master_url
0,,Pass,/app/raw_data/subj01_timepoint02.mp4
1,1.0440306508910582,Pass,/app/raw_data/subj01_timepoint02.mp4
2,2.6589471600616656,Pass,/app/raw_data/subj01_timepoint02.mp4
3,3.865229618017527,Pass,/app/raw_data/subj01_timepoint02.mp4
4,1.8439088914585882,Pass,/app/raw_data/subj01_timepoint02.mp4
5,1.3341664064126437,Pass,/app/raw_data/subj01_timepoint02.mp4
6,0.9219544457292671,Pass,/app/raw_data/subj01_timepoint02.mp4
7,0.30000000000001137,Pass,/app/raw_data/subj01_timepoint02.mp4
8,1.6062378404208673,Pass,/app/raw_data/subj01_timepoint02.mp4
9,1.268857754044923,Pass,/app/raw_data/subj01_timepoint02.mp4
10,1.4177446878757824,Pass,/app/raw_data/subj01_timepoint02.mp4
11,2.7802877548915976,Pass,/app/raw_data/subj01_timepoint02.mp4
12,5.166236541235795,Pass,/app/raw_data/subj01_timepoint02.mp4
13,5.016971197844342,Pass,/app/raw_data/subj01_timepoint02.mp4
14,4.026164427839449,Pass,/app/raw_data/subj01_timepoint02.mp4
15,3.6414282912066063,Pass,/app/raw_data/subj01_timepoint02.mp4
16,3.2588341473600733,Pass,/app/raw_data/subj01_timepoint02.mp4
17,2.647640458974733,Pass,/app/raw_data/subj01_timepoint02.mp4
18,2.7092434368288116,Pass,/app/raw_data/subj01_timepoint02.mp4
19,3.052867504494744,Pass,/app/raw_data/subj01_timepoint02.mp4
20,2.9086079144497967,Pass,/app/raw_data/subj01_timepoint02.mp4
21,3.3136083051561895,Pass,/app/raw_data/subj01_timepoint02.mp4
22,3.0215889859476266,Pass,/app/raw_data/subj01_timepoint02.mp4
23,2.9086079144497976,Pass,/app/raw_data/subj01_timepoint02.mp4
24,3.251153641401747,Pass,/app/raw_data/subj01_timepoint02.mp4
25,2.9291637031753663,Pass,/app/raw_data/subj01_timepoint02.mp4
26,3.2893768406797,Pass,/app/raw_data/subj01_timepoint02.mp4
27,4.004996878900193,Pass,/app/raw_data/subj01_timepoint02.mp4
28,3.937003937005906,Pass,/app/raw_data/subj01_timepoint02.mp4
29,2.9529646120466504,Pass,/app/raw_data/subj01_timepoint02.mp4
30,2.3853720883753016,Pass,/app/raw_data/subj01_timepoint02.mp4
31,0.6324555320336771,Pass,/app/raw_data/subj01_timepoint02.mp4
32,0.2236067977499885,Pass,/app/raw_data/subj01_timepoint02.mp4
33,0.8999999999999597,Pass,/app/raw_data/subj01_timepoint02.mp4
34,0.866025403784438,Pass,/app/raw_data/subj01_timepoint02.mp4
35,3.6069377593742655,Pass,/app/raw_data/subj01_timepoint02.mp4
36,3.44238289561171,Pass,/app/raw_data/subj01_timepoint02.mp4
37,2.385372088375304,Pass,/app/raw_data/subj01_timepoint02.mp4
38,2.700000000000012,Pass,/app/raw_data/subj01_timepoint02.mp4
39,2.9171904291629653,Pass,/app/raw_data/subj01_timepoint02.mp4
40,3.307567081708246,Pass,/app/raw_data/subj01_timepoint02.mp4
41,3.7121422386541116,Pass,/app/raw_data/subj01_timepoint02.mp4
42,3.81051177665153,Pass,/app/raw_data/subj01_timepoint02.mp4
43,3.834057902536162,Pass,/app/raw_data/subj01_timepoint02.mp4
44,4.178516483155236,Pass,/app/raw_data/subj01_timepoint02.mp4
45,4.393176527297758,Pass,/app/raw_data/subj01_timepoint02.mp4
46,4.006245124802026,Pass,/app/raw_data/subj01_timepoint02.mp4
47,3.9115214431215906,Pass,/app/raw_data/subj01_timepoint02.mp4
48,3.4525353003264163,Pass,/app/raw_data/subj01_timepoint02.mp4
49,5.535341001239255,Pass,/app/raw_data/subj01_timepoint02.mp4
50,5.142956348249536,Pass,/app/raw_data/subj01_timepoint02.mp4
51,2.071231517720798,Pass,/app/raw_data/subj01_timepoint02.mp4
52,1.7720045146669305,Pass,/app/raw_data/subj01_timepoint02.mp4
53,4.2391036788453285,Pass,/app/raw_data/subj01_timepoint02.mp4
54,0.43588989435407327,Pass,/app/raw_data/subj01_timepoint02.mp4
55,0.7348469228349415,Pass,/app/raw_data/subj01_timepoint02.mp4
56,0.547722557505162,Pass,/app/raw_data/subj01_timepoint02.mp4
57,1.1224972160321818,Pass,/app/raw_data/subj01_timepoint02.mp4
58,2.19544984000999,Pass,/app/raw_data/subj01_timepoint02.mp4
59,2.780287754891564,Pass,/app/raw_data/subj01_timepoint02.mp4
60,4.566180022732348,Pass,/app/raw_data/subj01_timepoint02.mp4
61,6.414826575987852,Pass,/app/raw_data/subj01_timepoint02.mp4
62,4.561797891182834,Pass,/app/raw_data/subj01_timepoint02.mp4
63,4.201190307520015,Pass,/app/raw_data/subj01_timepoint02.mp4
64,3.1256999216175516,Pass,/app/raw_data/subj01_timepoint02.mp4
65,3.2756678708318403,Pass,/app/raw_data/subj01_timepoint02.mp4
66,3.21403173599764,Pass,/app/raw_data/subj01_timepoint02.mp4
67,3.8013155617496355,Pass,/app/raw_data/subj01_timepoint02.mp4
68,2.9000000000000004,Pass,/app/raw_data/subj01_timepoint02.mp4
69,3.8961519477556563,Pass,/app/raw_data/subj01_timepoint02.mp4
70,5.322593352868516,Pass,/app/raw_data/subj01_timepoint02.mp4
71,2.471841418861661,Pass,/app/raw_data/subj01_timepoint02.mp4
72,2.0615528128088303,Pass,/app/raw_data/subj01_timepoint02.mp4
73,2.5612496949731396,Pass,/app/raw_data/subj01_timepoint02.mp4
74,1.6431676725155073,Pass,/app/raw_data/subj01_timepoint02.mp4
75,0.8485281374238731,Pass,/app/raw_data/subj01_timepoint02.mp4
76,1.7117242768623577,Pass,/app/raw_data/subj01_timepoint02.mp4
77,1.1704699910719838,Pass,/app/raw_data/subj01_timepoint02.mp4
78,1.0816653826392095,Pass,/app/raw_data/subj01_timepoint02.mp4
79,1.7117242768623742,Pass,/app/raw_data/subj01_timepoint02.mp4
80,2.1679483388678804,Pass,/app/raw_data/subj01_timepoint02.mp4
81,2.8319604517012618,Pass,/app/raw_data/subj01_timepoint02.mp4
82,3.4452866353904428,Pass,/app/raw_data/subj01_timepoint02.mp4
83,3.837968212479099,Pass,/app/raw_data/subj01_timepoint02.mp4
84,5.714892824891818,Pass,/app/raw_data/subj01_timepoint02.mp4
85,4.511097427455984,Pass,/app/raw_data/subj01_timepoint02.mp4
86,5.525395913416548,Pass,/app/raw_data/subj01_timepoint02.mp4
87,5.421254467371945,Pass,/app/raw_data/subj01_timepoint02.mp4
88,4.523273151159464,Pass,/app/raw_data/subj01_timepoint02.mp4
89,3.9471508711981036,Pass,/app/raw_data/subj01_timepoint02.mp4
90,3.7496666518505415,Pass,/app/raw_data/subj01_timepoint02.mp4
91,4.5265881191025255,Pass,/app/raw_data/subj01_timepoint02.mp4
92,3.4176014981270044,Pass,/app/raw_data/subj01_timepoint02.mp4
93,2.709243436828807,Pass,/app/raw_data/subj01_timepoint02.mp4
94,4.885693400122486,Pass,/app/raw_data/subj01_timepoint02.mp4
95,4.387482193696063,Pass,/app/raw_data/subj01_timepoint02.mp4
96,2.0024984394500573,Pass,/app/raw_data/subj01_timepoint02.mp4
97,0.5099019513592595,Pass,/app/raw_data/subj01_timepoint02.mp4
98,3.5242020373412197,Pass,/app/raw_data/subj01_timepoint02.mp4
99,2.73313007374329,Pass,/app/raw_data/subj01_timepoint02.mp4
100,3.7229020937972455,Pass,/app/raw_data/subj01_timepoint02.mp4
101,2.1633307652783906,Pass,/app/raw_data/subj01_timepoint02.mp4
102,2.418677324489561,Pass,/app/raw_data/subj01_timepoint02.mp4
103,3.7536648758247098,Pass,/app/raw_data/subj01_timepoint02.mp4
104,3.2619012860600094,Pass,/app/raw_data/subj01_timepoint02.mp4
105,2.8337254630609534,Pass,/app/raw_data/subj01_timepoint02.mp4
106,3.014962686336265,Pass,/app/raw_data/subj01_timepoint02.mp4
107,3.2893768406797017,Pass,/app/raw_data/subj01_timepoint02.mp4
108,7.0583284140084785,Pass,/app/raw_data/subj01_timepoint02.mp4
109,3.837968212479088,Pass,/app/raw_data/subj01_timepoint02.mp4
110,5.755866572463255,Pass,/app/raw_data/subj01_timepoint02.mp4
111,6.269768735766895,Pass,/app/raw_data/subj01_timepoint02.mp4
112,7.543208866258453,Pass,/app/raw_data/subj01_timepoint02.mp4
113,5.420332093147038,Pass,/app/raw_data/subj01_timepoint02.mp4
114,3.9230090491866036,Pass,/app/raw_data/subj01_timepoint02.mp4
115,4.29068759058501,Pass,/app/raw_data/subj01_timepoint02.mp4
116,3.874274125562127,Pass,/app/raw_data/subj01_timepoint02.mp4
117,4.036087214122095,Pass,/app/raw_data/subj01_timepoint02.mp4
