aco_fm1,aco_fm2,aco_fm3,aco_fm4,error_reason,Frames,dbm_master_url
,,,,Pass,50,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,51,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,52,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,53,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,54,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,55,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,56,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,57,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,58,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,59,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,60,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,61,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,62,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,63,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,64,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,65,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,66,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,67,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,68,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,69,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,70,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,71,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,72,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,73,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,74,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,75,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,76,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,77,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,78,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,79,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,80,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,81,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,82,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,83,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,84,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,85,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,86,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,87,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,88,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,89,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,90,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,91,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,92,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,93,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,94,/app/raw_data/subj02_timepoint01.mp4
,,,,Pass,95,/app/raw_data/subj02_timepoint01.mp4
651.3795110603164,651.3795110603164,651.3795110603164,651.3795110603164,Pass,96,/app/raw_data/subj02_timepoint01.mp4
1928.1262574799277,1928.1262574799277,1928.1262574799277,1928.1262574799277,Pass,97,/app/raw_data/subj02_timepoint01.mp4
2427.862656310186,2427.862656310186,2427.862656310186,2427.862656310186,Pass,98,/app/raw_data/subj02_timepoint01.mp4
3333.8422719101545,3333.8422719101545,3333.8422719101545,3333.8422719101545,Pass,99,/app/raw_data/subj02_timepoint01.mp4
635.2605332453761,635.2605332453761,635.2605332453761,635.2605332453761,Pass,100,/app/raw_data/subj02_timepoint01.mp4
1939.7525058826668,1939.7525058826668,1939.7525058826668,1939.7525058826668,Pass,101,/app/raw_data/subj02_timepoint01.mp4
2453.245930873468,2453.245930873468,2453.245930873468,2453.245930873468,Pass,102,/app/raw_data/subj02_timepoint01.mp4
3307.594358199652,3307.594358199652,3307.594358199652,3307.594358199652,Pass,103,/app/raw_data/subj02_timepoint01.mp4
615.2610016850787,615.2610016850787,615.2610016850787,615.2610016850787,Pass,104,/app/raw_data/subj02_timepoint01.mp4
1950.1119905836324,1950.1119905836324,1950.1119905836324,1950.1119905836324,Pass,105,/app/raw_data/subj02_timepoint01.mp4
2498.0177645849735,2498.0177645849735,2498.0177645849735,2498.0177645849735,Pass,106,/app/raw_data/subj02_timepoint01.mp4
3278.3678556670366,3278.3678556670366,3278.3678556670366,3278.3678556670366,Pass,107,/app/raw_data/subj02_timepoint01.mp4
593.7298162180228,593.7298162180228,593.7298162180228,593.7298162180228,Pass,108,/app/raw_data/subj02_timepoint01.mp4
1955.792863515204,1955.792863515204,1955.792863515204,1955.792863515204,Pass,109,/app/raw_data/subj02_timepoint01.mp4
2560.391044170117,2560.391044170117,2560.391044170117,2560.391044170117,Pass,110,/app/raw_data/subj02_timepoint01.mp4
3257.8117206832317,3257.8117206832317,3257.8117206832317,3257.8117206832317,Pass,111,/app/raw_data/subj02_timepoint01.mp4
570.870539581316,570.870539581316,570.870539581316,570.870539581316,Pass,112,/app/raw_data/subj02_timepoint01.mp4
1956.7489683671872,1956.7489683671872,1956.7489683671872,1956.7489683671872,Pass,113,/app/raw_data/subj02_timepoint01.mp4
2628.455859893235,2628.455859893235,2628.455859893235,2628.455859893235,Pass,114,/app/raw_data/subj02_timepoint01.mp4
3260.0245698567082,3260.0245698567082,3260.0245698567082,3260.0245698567082,Pass,115,/app/raw_data/subj02_timepoint01.mp4
547.4692605640105,547.4692605640105,547.4692605640105,547.4692605640105,Pass,116,/app/raw_data/subj02_timepoint01.mp4
1953.6229183611213,1953.6229183611213,1953.6229183611213,1953.6229183611213,Pass,117,/app/raw_data/subj02_timepoint01.mp4
2665.0561509201584,2665.0561509201584,2665.0561509201584,2665.0561509201584,Pass,118,/app/raw_data/subj02_timepoint01.mp4
3309.424105131101,3309.424105131101,3309.424105131101,3309.424105131101,Pass,119,/app/raw_data/subj02_timepoint01.mp4
524.9717477158138,524.9717477158138,524.9717477158138,524.9717477158138,Pass,120,/app/raw_data/subj02_timepoint01.mp4
1947.3400406921573,1947.3400406921573,1947.3400406921573,1947.3400406921573,Pass,121,/app/raw_data/subj02_timepoint01.mp4
2651.186115674902,2651.186115674902,2651.186115674902,2651.186115674902,Pass,122,/app/raw_data/subj02_timepoint01.mp4
3393.7608877473695,3393.7608877473695,3393.7608877473695,3393.7608877473695,Pass,123,/app/raw_data/subj02_timepoint01.mp4
505.3939332811416,505.3939332811416,505.3939332811416,505.3939332811416,Pass,124,/app/raw_data/subj02_timepoint01.mp4
1939.0032241955637,1939.0032241955637,1939.0032241955637,1939.0032241955637,Pass,125,/app/raw_data/subj02_timepoint01.mp4
2605.7325333809235,2605.7325333809235,2605.7325333809235,2605.7325333809235,Pass,126,/app/raw_data/subj02_timepoint01.mp4
3463.3463579593945,3463.3463579593945,3463.3463579593945,3463.3463579593945,Pass,127,/app/raw_data/subj02_timepoint01.mp4
490.89094045015037,490.89094045015037,490.89094045015037,490.89094045015037,Pass,128,/app/raw_data/subj02_timepoint01.mp4
1929.9924887771126,1929.9924887771126,1929.9924887771126,1929.9924887771126,Pass,129,/app/raw_data/subj02_timepoint01.mp4
2542.5584110223667,2542.5584110223667,2542.5584110223667,2542.5584110223667,Pass,130,/app/raw_data/subj02_timepoint01.mp4
3496.6951241479487,3496.6951241479487,3496.6951241479487,3496.6951241479487,Pass,131,/app/raw_data/subj02_timepoint01.mp4
482.9828821141764,482.9828821141764,482.9828821141764,482.9828821141764,Pass,132,/app/raw_data/subj02_timepoint01.mp4
1921.7546525187515,1921.7546525187515,1921.7546525187515,1921.7546525187515,Pass,133,/app/raw_data/subj02_timepoint01.mp4
2464.8237042320784,2464.8237042320784,2464.8237042320784,2464.8237042320784,Pass,134,/app/raw_data/subj02_timepoint01.mp4
3501.095520356512,3501.095520356512,3501.095520356512,3501.095520356512,Pass,135,/app/raw_data/subj02_timepoint01.mp4
481.70236765349966,481.70236765349966,481.70236765349966,481.70236765349966,Pass,136,/app/raw_data/subj02_timepoint01.mp4
1913.491279494605,1913.491279494605,1913.491279494605,1913.491279494605,Pass,137,/app/raw_data/subj02_timepoint01.mp4
2376.8252181733164,2376.8252181733164,2376.8252181733164,2376.8252181733164,Pass,138,/app/raw_data/subj02_timepoint01.mp4
3492.02550710935,3492.02550710935,3492.02550710935,3492.02550710935,Pass,139,/app/raw_data/subj02_timepoint01.mp4
485.20129324011845,485.20129324011845,485.20129324011845,485.20129324011845,Pass,140,/app/raw_data/subj02_timepoint01.mp4
1891.3682074157584,1891.3682074157584,1891.3682074157584,1891.3682074157584,Pass,141,/app/raw_data/subj02_timepoint01.mp4
2302.5446559162424,2302.5446559162424,2302.5446559162424,2302.5446559162424,Pass,142,/app/raw_data/subj02_timepoint01.mp4
3482.772696381624,3482.772696381624,3482.772696381624,3482.772696381624,Pass,143,/app/raw_data/subj02_timepoint01.mp4
490.3819227777566,490.3819227777566,490.3819227777566,490.3819227777566,Pass,144,/app/raw_data/subj02_timepoint01.mp4
1837.77129360324,1837.77129360324,1837.77129360324,1837.77129360324,Pass,145,/app/raw_data/subj02_timepoint01.mp4
2273.6167105430222,2273.6167105430222,2273.6167105430222,2273.6167105430222,Pass,146,/app/raw_data/subj02_timepoint01.mp4
3480.7942754880964,3480.7942754880964,3480.7942754880964,3480.7942754880964,Pass,147,/app/raw_data/subj02_timepoint01.mp4
494.2958380281805,494.2958380281805,494.2958380281805,494.2958380281805,Pass,148,/app/raw_data/subj02_timepoint01.mp4
1780.4038793411446,1780.4038793411446,1780.4038793411446,1780.4038793411446,Pass,149,/app/raw_data/subj02_timepoint01.mp4
2270.276546101743,2270.276546101743,2270.276546101743,2270.276546101743,Pass,150,/app/raw_data/subj02_timepoint01.mp4
3488.8027872583993,3488.8027872583993,3488.8027872583993,3488.8027872583993,Pass,151,/app/raw_data/subj02_timepoint01.mp4
495.1474905622886,495.1474905622886,495.1474905622886,495.1474905622886,Pass,152,/app/raw_data/subj02_timepoint01.mp4
1737.0749778844124,1737.0749778844124,1737.0749778844124,1737.0749778844124,Pass,153,/app/raw_data/subj02_timepoint01.mp4
2273.1552936932794,2273.1552936932794,2273.1552936932794,2273.1552936932794,Pass,154,/app/raw_data/subj02_timepoint01.mp4
3506.6279329693966,3506.6279329693966,3506.6279329693966,3506.6279329693966,Pass,155,/app/raw_data/subj02_timepoint01.mp4
492.31973344101647,492.31973344101647,492.31973344101647,492.31973344101647,Pass,156,/app/raw_data/subj02_timepoint01.mp4
1705.7857434664725,1705.7857434664725,1705.7857434664725,1705.7857434664725,Pass,157,/app/raw_data/subj02_timepoint01.mp4
2277.304251471854,2277.304251471854,2277.304251471854,2277.304251471854,Pass,158,/app/raw_data/subj02_timepoint01.mp4
3531.3868010017227,3531.3868010017227,3531.3868010017227,3531.3868010017227,Pass,159,/app/raw_data/subj02_timepoint01.mp4
485.910521307251,485.910521307251,485.910521307251,485.910521307251,Pass,160,/app/raw_data/subj02_timepoint01.mp4
1679.690756016623,1679.690756016623,1679.690756016623,1679.690756016623,Pass,161,/app/raw_data/subj02_timepoint01.mp4
2282.030666678706,2282.030666678706,2282.030666678706,2282.030666678706,Pass,162,/app/raw_data/subj02_timepoint01.mp4
3557.677405957588,3557.677405957588,3557.677405957588,3557.677405957588,Pass,163,/app/raw_data/subj02_timepoint01.mp4
476.3167457897891,476.3167457897891,476.3167457897891,476.3167457897891,Pass,164,/app/raw_data/subj02_timepoint01.mp4
1653.408407790216,1653.408407790216,1653.408407790216,1653.408407790216,Pass,165,/app/raw_data/subj02_timepoint01.mp4
2287.3164863155616,2287.3164863155616,2287.3164863155616,2287.3164863155616,Pass,166,/app/raw_data/subj02_timepoint01.mp4
3579.4759624399053,3579.4759624399053,3579.4759624399053,3579.4759624399053,Pass,167,/app/raw_data/subj02_timepoint01.mp4
463.9819452518617,463.9819452518617,463.9819452518617,463.9819452518617,Pass,168,/app/raw_data/subj02_timepoint01.mp4
1624.5905195498253,1624.5905195498253,1624.5905195498253,1624.5905195498253,Pass,169,/app/raw_data/subj02_timepoint01.mp4
2293.263989509763,2293.263989509763,2293.263989509763,2293.263989509763,Pass,170,/app/raw_data/subj02_timepoint01.mp4
3592.6530874577134,3592.6530874577134,3592.6530874577134,3592.6530874577134,Pass,171,/app/raw_data/subj02_timepoint01.mp4
449.3648093971031,449.3648093971031,449.3648093971031,449.3648093971031,Pass,172,/app/raw_data/subj02_timepoint01.mp4
1594.077563447066,1594.077563447066,1594.077563447066,1594.077563447066,Pass,173,/app/raw_data/subj02_timepoint01.mp4
2299.9261415083283,2299.9261415083283,2299.9261415083283,2299.9261415083283,Pass,174,/app/raw_data/subj02_timepoint01.mp4
3596.216248282974,3596.216248282974,3596.216248282974,3596.216248282974,Pass,175,/app/raw_data/subj02_timepoint01.mp4
433.30470999564983,433.30470999564983,433.30470999564983,433.30470999564983,Pass,176,/app/raw_data/subj02_timepoint01.mp4
1565.3228616830625,1565.3228616830625,1565.3228616830625,1565.3228616830625,Pass,177,/app/raw_data/subj02_timepoint01.mp4
2307.1757113782924,2307.1757113782924,2307.1757113782924,2307.1757113782924,Pass,178,/app/raw_data/subj02_timepoint01.mp4
3592.4155798921283,3592.4155798921283,3592.4155798921283,3592.4155798921283,Pass,179,/app/raw_data/subj02_timepoint01.mp4
417.57043953123963,417.57043953123963,417.57043953123963,417.57043953123963,Pass,180,/app/raw_data/subj02_timepoint01.mp4
1542.6785155479506,1542.6785155479506,1542.6785155479506,1542.6785155479506,Pass,181,/app/raw_data/subj02_timepoint01.mp4
2314.6292134789514,2314.6292134789514,2314.6292134789514,2314.6292134789514,Pass,182,/app/raw_data/subj02_timepoint01.mp4
3585.92748335707,3585.92748335707,3585.92748335707,3585.92748335707,Pass,183,/app/raw_data/subj02_timepoint01.mp4
404.7112130571621,404.7112130571621,404.7112130571621,404.7112130571621,Pass,184,/app/raw_data/subj02_timepoint01.mp4
1528.9749068354,1528.9749068354,1528.9749068354,1528.9749068354,Pass,185,/app/raw_data/subj02_timepoint01.mp4
2321.671385313813,2321.671385313813,2321.671385313813,2321.671385313813,Pass,186,/app/raw_data/subj02_timepoint01.mp4
3581.913058306335,3581.913058306335,3581.913058306335,3581.913058306335,Pass,187,/app/raw_data/subj02_timepoint01.mp4
396.75836650627434,396.75836650627434,396.75836650627434,396.75836650627434,Pass,188,/app/raw_data/subj02_timepoint01.mp4
1524.0226886505104,1524.0226886505104,1524.0226886505104,1524.0226886505104,Pass,189,/app/raw_data/subj02_timepoint01.mp4
2327.616603957737,2327.616603957737,2327.616603957737,2327.616603957737,Pass,190,/app/raw_data/subj02_timepoint01.mp4
3583.9377105506815,3583.9377105506815,3583.9377105506815,3583.9377105506815,Pass,191,/app/raw_data/subj02_timepoint01.mp4
394.0373422249529,394.0373422249529,394.0373422249529,394.0373422249529,Pass,192,/app/raw_data/subj02_timepoint01.mp4
1524.7782320979472,1524.7782320979472,1524.7782320979472,1524.7782320979472,Pass,193,/app/raw_data/subj02_timepoint01.mp4
2331.932159086689,2331.932159086689,2331.932159086689,2331.932159086689,Pass,194,/app/raw_data/subj02_timepoint01.mp4
3592.819208452112,3592.819208452112,3592.819208452112,3592.819208452112,Pass,195,/app/raw_data/subj02_timepoint01.mp4
395.5020572202314,395.5020572202314,395.5020572202314,395.5020572202314,Pass,196,/app/raw_data/subj02_timepoint01.mp4
1526.7466497464136,1526.7466497464136,1526.7466497464136,1526.7466497464136,Pass,197,/app/raw_data/subj02_timepoint01.mp4
2334.380010704704,2334.380010704704,2334.380010704704,2334.380010704704,Pass,198,/app/raw_data/subj02_timepoint01.mp4
3606.7760782305363,3606.7760782305363,3606.7760782305363,3606.7760782305363,Pass,199,/app/raw_data/subj02_timepoint01.mp4
399.87209328282165,399.87209328282165,399.87209328282165,399.87209328282165,Pass,200,/app/raw_data/subj02_timepoint01.mp4
1525.9122796504716,1525.9122796504716,1525.9122796504716,1525.9122796504716,Pass,201,/app/raw_data/subj02_timepoint01.mp4
2335.0322623894363,2335.0322623894363,2335.0322623894363,2335.0322623894363,Pass,202,/app/raw_data/subj02_timepoint01.mp4
3622.675533505496,3622.675533505496,3622.675533505496,3622.675533505496,Pass,203,/app/raw_data/subj02_timepoint01.mp4
406.21066995610283,406.21066995610283,406.21066995610283,406.21066995610283,Pass,204,/app/raw_data/subj02_timepoint01.mp4
1520.276054878432,1520.276054878432,1520.276054878432,1520.276054878432,Pass,205,/app/raw_data/subj02_timepoint01.mp4
2334.2288247136516,2334.2288247136516,2334.2288247136516,2334.2288247136516,Pass,206,/app/raw_data/subj02_timepoint01.mp4
3637.5312495351986,3637.5312495351986,3637.5312495351986,3637.5312495351986,Pass,207,/app/raw_data/subj02_timepoint01.mp4
413.8583909313212,413.8583909313212,413.8583909313212,413.8583909313212,Pass,208,/app/raw_data/subj02_timepoint01.mp4
1510.1717522675644,1510.1717522675644,1510.1717522675644,1510.1717522675644,Pass,209,/app/raw_data/subj02_timepoint01.mp4
2332.525118178215,2332.525118178215,2332.525118178215,2332.525118178215,Pass,210,/app/raw_data/subj02_timepoint01.mp4
3649.374883328596,3649.374883328596,3649.374883328596,3649.374883328596,Pass,211,/app/raw_data/subj02_timepoint01.mp4
422.2379285075631,422.2379285075631,422.2379285075631,422.2379285075631,Pass,212,/app/raw_data/subj02_timepoint01.mp4
1497.4068858727883,1497.4068858727883,1497.4068858727883,1497.4068858727883,Pass,213,/app/raw_data/subj02_timepoint01.mp4
2330.6191776155033,2330.6191776155033,2330.6191776155033,2330.6191776155033,Pass,214,/app/raw_data/subj02_timepoint01.mp4
3657.3507896206333,3657.3507896206333,3657.3507896206333,3657.3507896206333,Pass,215,/app/raw_data/subj02_timepoint01.mp4
430.74093571502897,430.74093571502897,430.74093571502897,430.74093571502897,Pass,216,/app/raw_data/subj02_timepoint01.mp4
1484.0710176742803,1484.0710176742803,1484.0710176742803,1484.0710176742803,Pass,217,/app/raw_data/subj02_timepoint01.mp4
2329.2381742684042,2329.2381742684042,2329.2381742684042,2329.2381742684042,Pass,218,/app/raw_data/subj02_timepoint01.mp4
3661.4137975476306,3661.4137975476306,3661.4137975476306,3661.4137975476306,Pass,219,/app/raw_data/subj02_timepoint01.mp4
438.65759711689213,438.65759711689213,438.65759711689213,438.65759711689213,Pass,220,/app/raw_data/subj02_timepoint01.mp4
1471.7536212151342,1471.7536212151342,1471.7536212151342,1471.7536212151342,Pass,221,/app/raw_data/subj02_timepoint01.mp4
2328.9645192379157,2328.9645192379157,2328.9645192379157,2328.9645192379157,Pass,222,/app/raw_data/subj02_timepoint01.mp4
3662.0023324708395,3662.0023324708395,3662.0023324708395,3662.0023324708395,Pass,223,/app/raw_data/subj02_timepoint01.mp4
445.13058332823346,445.13058332823346,445.13058332823346,445.13058332823346,Pass,224,/app/raw_data/subj02_timepoint01.mp4
1461.3289629599672,1461.3289629599672,1461.3289629599672,1461.3289629599672,Pass,225,/app/raw_data/subj02_timepoint01.mp4
2330.0145743822845,2330.0145743822845,2330.0145743822845,2330.0145743822845,Pass,226,/app/raw_data/subj02_timepoint01.mp4
3659.9142838107687,3659.9142838107687,3659.9142838107687,3659.9142838107687,Pass,227,/app/raw_data/subj02_timepoint01.mp4
449.22926473026143,449.22926473026143,449.22926473026143,449.22926473026143,Pass,228,/app/raw_data/subj02_timepoint01.mp4
1453.1123983744312,1453.1123983744312,1453.1123983744312,1453.1123983744312,Pass,229,/app/raw_data/subj02_timepoint01.mp4
2332.088878259059,2332.088878259059,2332.088878259059,2332.088878259059,Pass,230,/app/raw_data/subj02_timepoint01.mp4
3656.4927962321913,3656.4927962321913,3656.4927962321913,3656.4927962321913,Pass,231,/app/raw_data/subj02_timepoint01.mp4
450.27114365102744,450.27114365102744,450.27114365102744,450.27114365102744,Pass,232,/app/raw_data/subj02_timepoint01.mp4
1447.181503862403,1447.181503862403,1447.181503862403,1447.181503862403,Pass,233,/app/raw_data/subj02_timepoint01.mp4
2334.4623721949106,2334.4623721949106,2334.4623721949106,2334.4623721949106,Pass,234,/app/raw_data/subj02_timepoint01.mp4
3653.920225873207,3653.920225873207,3653.920225873207,3653.920225873207,Pass,235,/app/raw_data/subj02_timepoint01.mp4
448.29947748397296,448.29947748397296,448.29947748397296,448.29947748397296,Pass,236,/app/raw_data/subj02_timepoint01.mp4
1443.7211015195023,1443.7211015195023,1443.7211015195023,1443.7211015195023,Pass,237,/app/raw_data/subj02_timepoint01.mp4
2336.306452648525,2336.306452648525,2336.306452648525,2336.306452648525,Pass,238,/app/raw_data/subj02_timepoint01.mp4
3655.0442957516516,3655.0442957516516,3655.0442957516516,3655.0442957516516,Pass,239,/app/raw_data/subj02_timepoint01.mp4
444.2816942595004,444.2816942595004,444.2816942595004,444.2816942595004,Pass,240,/app/raw_data/subj02_timepoint01.mp4
1443.2406927759773,1443.2406927759773,1443.2406927759773,1443.2406927759773,Pass,241,/app/raw_data/subj02_timepoint01.mp4
2337.00177820746,2337.00177820746,2337.00177820746,2337.00177820746,Pass,242,/app/raw_data/subj02_timepoint01.mp4
3662.550928304273,3662.550928304273,3662.550928304273,3662.550928304273,Pass,243,/app/raw_data/subj02_timepoint01.mp4
439.6996274276178,439.6996274276178,439.6996274276178,439.6996274276178,Pass,244,/app/raw_data/subj02_timepoint01.mp4
1446.4890987157414,1446.4890987157414,1446.4890987157414,1446.4890987157414,Pass,245,/app/raw_data/subj02_timepoint01.mp4
2336.268271895591,2336.268271895591,2336.268271895591,2336.268271895591,Pass,246,/app/raw_data/subj02_timepoint01.mp4
3678.2670724932154,3678.2670724932154,3678.2670724932154,3678.2670724932154,Pass,247,/app/raw_data/subj02_timepoint01.mp4
435.82998742627177,435.82998742627177,435.82998742627177,435.82998742627177,Pass,248,/app/raw_data/subj02_timepoint01.mp4
1453.9470204348775,1453.9470204348775,1453.9470204348775,1453.9470204348775,Pass,249,/app/raw_data/subj02_timepoint01.mp4
2334.1831013160713,2334.1831013160713,2334.1831013160713,2334.1831013160713,Pass,250,/app/raw_data/subj02_timepoint01.mp4
3703.0880024204744,3703.0880024204744,3703.0880024204744,3703.0880024204744,Pass,251,/app/raw_data/subj02_timepoint01.mp4
433.28746978849705,433.28746978849705,433.28746978849705,433.28746978849705,Pass,252,/app/raw_data/subj02_timepoint01.mp4
1465.068778691088,1465.068778691088,1465.068778691088,1465.068778691088,Pass,253,/app/raw_data/subj02_timepoint01.mp4
2331.173640907469,2331.173640907469,2331.173640907469,2331.173640907469,Pass,254,/app/raw_data/subj02_timepoint01.mp4
3736.580005471276,3736.580005471276,3736.580005471276,3736.580005471276,Pass,255,/app/raw_data/subj02_timepoint01.mp4
431.99696091855157,431.99696091855157,431.99696091855157,431.99696091855157,Pass,256,/app/raw_data/subj02_timepoint01.mp4
1477.9721841055234,1477.9721841055234,1477.9721841055234,1477.9721841055234,Pass,257,/app/raw_data/subj02_timepoint01.mp4
2327.913448267699,2327.913448267699,2327.913448267699,2327.913448267699,Pass,258,/app/raw_data/subj02_timepoint01.mp4
3774.930454197141,3774.930454197141,3774.930454197141,3774.930454197141,Pass,259,/app/raw_data/subj02_timepoint01.mp4
431.35906964162257,431.35906964162257,431.35906964162257,431.35906964162257,Pass,260,/app/raw_data/subj02_timepoint01.mp4
1490.1407662324634,1490.1407662324634,1490.1407662324634,1490.1407662324634,Pass,261,/app/raw_data/subj02_timepoint01.mp4
2325.056183754005,2325.056183754005,2325.056183754005,2325.056183754005,Pass,262,/app/raw_data/subj02_timepoint01.mp4
3807.942315974665,3807.942315974665,3807.942315974665,3807.942315974665,Pass,263,/app/raw_data/subj02_timepoint01.mp4
430.4250416819169,430.4250416819169,430.4250416819169,430.4250416819169,Pass,264,/app/raw_data/subj02_timepoint01.mp4
1499.597539915931,1499.597539915931,1499.597539915931,1499.597539915931,Pass,265,/app/raw_data/subj02_timepoint01.mp4
2322.9547381378384,2322.9547381378384,2322.9547381378384,2322.9547381378384,Pass,266,/app/raw_data/subj02_timepoint01.mp4
3820.293186363944,3820.293186363944,3820.293186363944,3820.293186363944,Pass,267,/app/raw_data/subj02_timepoint01.mp4
428.1257736530872,428.1257736530872,428.1257736530872,428.1257736530872,Pass,268,/app/raw_data/subj02_timepoint01.mp4
1505.5718110099683,1505.5718110099683,1505.5718110099683,1505.5718110099683,Pass,269,/app/raw_data/subj02_timepoint01.mp4
2321.6163582451522,2321.6163582451522,2321.6163582451522,2321.6163582451522,Pass,270,/app/raw_data/subj02_timepoint01.mp4
