fac_AU01int,fac_AU02int,fac_AU04int,fac_AU05int,fac_AU06int,fac_AU07int,fac_AU09int,fac_AU10int,fac_AU12int,fac_AU14int,fac_AU15int,fac_AU17int,fac_AU20int,fac_AU23int,fac_AU25int,fac_AU26int,fac_AU45int,fac_AU01pres,fac_AU02pres,fac_AU04pres,fac_AU05pres,fac_AU06pres,fac_AU07pres,fac_AU09pres,fac_AU10pres,fac_AU12pres,fac_AU14pres,fac_AU15pres,fac_AU17pres,fac_AU20pres,fac_AU23pres,fac_AU25pres,fac_AU26pres,fac_AU28pres,fac_AU45pres,frame,face_id,timestamp,confidence,success,dbm_master_url
0.0,0.0,0.0,0.0,0.94,2.42,0.11,0.53,0.84,1.11,0.04,0.34,0.05,0.0,0.13,0.44,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0.667,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.93,2.36,0.1,0.49,0.83,1.12,0.07,0.3,0.05,0.0,0.19,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0.7,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.01,0.0,0.0,0.01,0.94,2.42,0.05,0.45,0.84,1.08,0.04,0.26,0.05,0.0,0.22,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0.733,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.09,0.0,0.0,0.01,0.94,2.41,0.02,0.62,0.84,1.09,0.04,0.22,0.05,0.0,0.26,0.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0.767,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.11,0.0,0.0,0.03,0.86,2.34,0.02,0.54,0.82,1.06,0.01,0.09,0.05,0.0,0.19,0.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.8,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.15,0.0,0.0,0.08,0.8,2.23,0.01,0.36,0.74,0.94,0.0,0.08,0.03,0.0,0.17,0.56,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0.833,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.15,0.0,0.0,0.08,0.79,2.31,0.08,0.15,0.71,0.87,0.07,0.02,0.1,0.0,0.09,0.37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.867,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.21,0.0,0.0,0.15,0.88,2.45,0.1,0.17,0.71,0.94,0.07,0.02,0.16,0.0,0.07,0.38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.9,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.22,0.0,0.0,0.08,0.95,2.48,0.13,0.29,0.74,0.95,0.07,0.02,0.13,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0.9329999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.31,0.0,0.0,0.22,0.94,2.66,0.16,0.37,0.72,1.02,0.0,0.0,0.18,0.0,0.1,0.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0.9670000000000001,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.32,0.0,0.0,0.18,0.93,2.78,0.19,0.32,0.69,1.01,0.0,0.0,0.18,0.0,0.16,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,1.0,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.37,0.0,0.0,0.29,0.92,2.9,0.14,0.34,0.69,1.07,0.0,0.0,0.25,0.0,0.17,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1.033,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.31,0.0,0.0,0.18,0.95,2.9,0.08,0.28,0.68,1.03,0.01,0.0,0.15,0.0,0.23,0.38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,1.067,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.26,0.0,0.0,0.13,0.98,2.94,0.05,0.35,0.73,1.02,0.03,0.0,0.15,0.0,0.23,0.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,1.1,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.24,0.0,0.0,0.02,1.0,3.02,0.06,0.25,0.69,1.07,0.07,0.0,0.15,0.0,0.24,0.41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,1.133,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.15,0.0,0.0,0.04,1.03,2.96,0.04,0.33,0.72,1.11,0.1,0.0,0.19,0.0,0.32,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,1.167,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.22,0.0,0.0,0.05,1.01,2.82,0.01,0.33,0.7,1.22,0.07,0.0,0.23,0.0,0.3,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,1.2,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.2,0.0,0.0,0.05,0.98,2.8,0.0,0.44,0.75,1.33,0.07,0.0,0.21,0.0,0.26,0.59,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,1.2329999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.21,0.0,0.0,0.0,0.92,2.87,0.0,0.42,0.71,1.34,0.08,0.0,0.31,0.0,0.2,0.58,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,1.2670000000000001,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.08,0.0,0.0,0.0,0.9,2.91,0.0,0.53,0.74,1.27,0.1,0.05,0.28,0.0,0.2,0.65,0.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,1.3,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.01,0.0,0.0,0.0,0.86,2.77,0.0,0.51,0.69,1.15,0.07,0.07,0.36,0.0,0.17,0.66,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,1.3330000000000002,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.87,2.64,0.0,0.56,0.74,1.1,0.02,0.08,0.23,0.0,0.1,0.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,1.367,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.84,2.57,0.0,0.45,0.72,1.11,0.02,0.03,0.18,0.0,0.04,0.59,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,1.4,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.9,2.43,0.04,0.48,0.8,1.07,0.02,0.13,0.05,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,1.433,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.89,2.39,0.03,0.5,0.78,1.04,0.1,0.11,0.07,0.02,0.01,0.54,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,1.4669999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.94,2.4,0.03,0.64,0.81,0.94,0.11,0.15,0.06,0.03,0.01,0.51,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,1.5,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,2.58,0.0,0.82,0.79,1.0,0.13,0.05,0.06,0.03,0.06,0.45,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,1.5330000000000001,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,2.51,0.0,1.04,0.8,0.94,0.05,0.15,0.0,0.03,0.05,0.34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,1.567,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.03,0.93,2.57,0.0,1.2,0.8,1.0,0.02,0.24,0.0,0.03,0.07,0.2,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,1.6,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.02,0.0,0.03,0.98,2.41,0.0,1.24,0.82,0.95,0.05,0.31,0.0,0.04,0.12,0.1,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,1.633,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.02,0.0,0.06,1.03,2.55,0.0,1.21,0.9,1.09,0.07,0.33,0.0,0.03,0.12,0.03,0.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,1.6669999999999998,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.05,0.0,0.05,1.05,2.43,0.0,1.28,0.92,1.16,0.09,0.34,0.05,0.03,0.14,0.03,0.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,1.7,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.1,0.0,0.05,1.03,2.53,0.0,1.36,0.94,1.29,0.05,0.44,0.05,0.02,0.04,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,1.733,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.1,0.0,0.02,1.0,2.48,0.0,1.4,0.94,1.37,0.09,0.53,0.15,0.01,0.04,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,1.767,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.07,0.0,0.0,0.99,2.51,0.0,1.33,0.98,1.31,0.06,0.57,0.12,0.0,0.04,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,1.8,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.99,2.48,0.0,1.28,0.97,1.2,0.06,0.53,0.22,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,1.8330000000000002,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.03,0.0,0.05,0.98,2.48,0.0,1.27,0.92,1.03,0.0,0.52,0.23,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,1.867,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.03,0.0,0.05,0.96,2.47,0.0,1.28,0.91,0.91,0.0,0.49,0.21,0.0,0.03,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,1.9,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.03,0.0,0.09,0.96,2.37,0.0,1.31,0.9,0.78,0.0,0.54,0.11,0.0,0.08,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,1.933,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.04,0.96,2.11,0.0,1.36,0.93,0.68,0.02,0.54,0.0,0.0,0.08,0.0,0.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,1.9669999999999999,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.04,0.9,1.96,0.0,1.32,0.91,0.77,0.02,0.57,0.0,0.0,0.07,0.06,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,2.0,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.89,1.98,0.0,1.24,0.93,0.73,0.06,0.51,0.0,0.0,0.01,0.1,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,2.033,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.9,2.21,0.0,1.08,0.89,0.85,0.04,0.49,0.0,0.0,0.01,0.1,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,2.0669999999999997,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.01,0.96,2.29,0.0,1.03,0.89,0.8,0.04,0.51,0.0,0.0,0.04,0.07,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,2.1,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.96,2.18,0.0,0.93,0.88,0.95,0.0,0.45,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,2.133,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.94,1.98,0.0,0.93,0.93,0.95,0.0,0.44,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,2.167,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.9,1.89,0.0,0.83,0.94,1.04,0.02,0.31,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,2.2,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.82,2.03,0.04,0.7,0.88,1.04,0.02,0.37,0.05,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,2.233,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.79,2.21,0.15,0.58,0.87,0.98,0.04,0.3,0.07,0.0,0.01,0.63,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,2.267,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.78,2.31,0.19,0.49,0.83,0.82,0.02,0.24,0.17,0.0,0.08,0.6,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,2.3,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.84,2.31,0.23,0.46,0.85,0.77,0.02,0.13,0.12,0.0,0.21,0.47,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,2.333,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.85,2.27,0.15,0.43,0.8,0.83,0.0,0.02,0.09,0.0,0.28,0.43,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,2.367,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.86,2.2,0.16,0.41,0.79,1.07,0.0,0.02,0.1,0.0,0.31,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,2.4,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.84,2.2,0.15,0.41,0.76,1.19,0.0,0.01,0.12,0.0,0.17,0.61,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,2.4330000000000003,0.98,1,/app/raw_data/subj01_timepoint02.mp4
0.0,0.0,0.0,0.0,0.82,2.28,0.18,0.36,0.72,1.22,0.03,0.01,0.15,0.0,0.13,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,2.467,0.98,1,/app/raw_data/subj01_timepoint02.mp4
