mov_hposepitch,mov_hposeyaw,mov_hposeroll,mov_hposedist,error_reason,dbm_master_url
0.16899999999999998,0.025,0.015,0.006708203932499373,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16699999999999998,0.026000000000000002,0.015,0.0022360679774997916,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16399999999999998,0.025,0.016,0.003316624790355403,Pass,/app/raw_data/subj02_timepoint01.mp4
0.161,0.026000000000000002,0.016,0.003162277660168356,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16,0.025,0.015,0.001732050807568879,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16,0.025,0.013999999999999999,0.0010000000000000009,Pass,/app/raw_data/subj02_timepoint01.mp4
0.163,0.026000000000000002,0.013999999999999999,0.003162277660168382,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16399999999999998,0.026000000000000002,0.012,0.002236067977499776,Pass,/app/raw_data/subj02_timepoint01.mp4
0.166,0.026000000000000002,0.013000000000000001,0.0022360679774998163,Pass,/app/raw_data/subj02_timepoint01.mp4
0.172,0.026000000000000002,0.013000000000000001,0.005999999999999978,Pass,/app/raw_data/subj02_timepoint01.mp4
0.168,0.027000000000000003,0.013000000000000001,0.004123105625617637,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16699999999999998,0.027000000000000003,0.013000000000000001,0.0010000000000000286,Pass,/app/raw_data/subj02_timepoint01.mp4
0.165,0.027999999999999997,0.012,0.002449489742783155,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16399999999999998,0.028999999999999998,0.012,0.0014142135623731158,Pass,/app/raw_data/subj02_timepoint01.mp4
0.165,0.027999999999999997,0.013000000000000001,0.001732050807568895,Pass,/app/raw_data/subj02_timepoint01.mp4
0.162,0.027000000000000003,0.015,0.003741657386773941,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16399999999999998,0.027000000000000003,0.015,0.001999999999999974,Pass,/app/raw_data/subj02_timepoint01.mp4
0.166,0.026000000000000002,0.015,0.0022360679774998163,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17,0.027000000000000003,0.013999999999999999,0.004242640687119289,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17,0.027000000000000003,0.013999999999999999,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17,0.027999999999999997,0.013000000000000001,0.001414213562373089,Pass,/app/raw_data/subj02_timepoint01.mp4
0.16899999999999998,0.028999999999999998,0.013000000000000001,0.0014142135623731158,Pass,/app/raw_data/subj02_timepoint01.mp4
0.166,0.03,0.013999999999999999,0.003316624790355377,Pass,/app/raw_data/subj02_timepoint01.mp4
0.166,0.027999999999999997,0.013999999999999999,0.0020000000000000018,Pass,/app/raw_data/subj02_timepoint01.mp4
0.171,0.027999999999999997,0.013999999999999999,0.0050000000000000044,Pass,/app/raw_data/subj02_timepoint01.mp4
0.177,0.028999999999999998,0.013000000000000001,0.006164414002968954,Pass,/app/raw_data/subj02_timepoint01.mp4
0.175,0.027999999999999997,0.012,0.0024494897427831805,Pass,/app/raw_data/subj02_timepoint01.mp4
0.177,0.027999999999999997,0.011000000000000001,0.0022360679774997907,Pass,/app/raw_data/subj02_timepoint01.mp4
0.177,0.027999999999999997,0.011000000000000001,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17600000000000002,0.028999999999999998,0.011000000000000001,0.0014142135623730766,Pass,/app/raw_data/subj02_timepoint01.mp4
0.179,0.027999999999999997,0.011000000000000001,0.003162277660168356,Pass,/app/raw_data/subj02_timepoint01.mp4
0.179,0.03,0.01,0.0022360679774997916,Pass,/app/raw_data/subj02_timepoint01.mp4
0.184,0.03,0.01,0.0050000000000000044,Pass,/app/raw_data/subj02_timepoint01.mp4
0.18100000000000002,0.03,0.009000000000000001,0.003162277660168355,Pass,/app/raw_data/subj02_timepoint01.mp4
0.184,0.031,0.009000000000000001,0.003162277660168356,Pass,/app/raw_data/subj02_timepoint01.mp4
0.18100000000000002,0.03,0.009000000000000001,0.003162277660168356,Pass,/app/raw_data/subj02_timepoint01.mp4
0.187,0.03,0.009000000000000001,0.005999999999999978,Pass,/app/raw_data/subj02_timepoint01.mp4
0.183,0.028999999999999998,0.009000000000000001,0.004123105625617665,Pass,/app/raw_data/subj02_timepoint01.mp4
0.185,0.028999999999999998,0.009000000000000001,0.0020000000000000018,Pass,/app/raw_data/subj02_timepoint01.mp4
0.18,0.028999999999999998,0.01,0.005099019513592789,Pass,/app/raw_data/subj02_timepoint01.mp4
0.18,0.028999999999999998,0.01,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
0.179,0.028999999999999998,0.01,0.0010000000000000009,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17600000000000002,0.027999999999999997,0.011000000000000001,0.0033166247903553777,Pass,/app/raw_data/subj02_timepoint01.mp4
0.177,0.027999999999999997,0.011000000000000001,0.0009999999999999731,Pass,/app/raw_data/subj02_timepoint01.mp4
0.174,0.028999999999999998,0.01,0.003316624790355403,Pass,/app/raw_data/subj02_timepoint01.mp4
0.171,0.028999999999999998,0.012,0.0036055512754639683,Pass,/app/raw_data/subj02_timepoint01.mp4
0.171,0.028999999999999998,0.011000000000000001,0.0009999999999999992,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17,0.03,0.011000000000000001,0.0014142135623730963,Pass,/app/raw_data/subj02_timepoint01.mp4
0.175,0.03,0.009000000000000001,0.005385164807134482,Pass,/app/raw_data/subj02_timepoint01.mp4
0.171,0.03,0.009000000000000001,0.003999999999999976,Pass,/app/raw_data/subj02_timepoint01.mp4
0.17,0.03,0.009000000000000001,0.0010000000000000009,Pass,/app/raw_data/subj02_timepoint01.mp4
0.166,0.03,0.01,0.004123105625617664,Pass,/app/raw_data/subj02_timepoint01.mp4
0.166,0.03,0.01,0.0,Pass,/app/raw_data/subj02_timepoint01.mp4
0.168,0.028999999999999998,0.01,0.0022360679774997916,Pass,/app/raw_data/subj02_timepoint01.mp4
0.165,0.03,0.011000000000000001,0.003316624790355403,Pass,/app/raw_data/subj02_timepoint01.mp4
0.163,0.03,0.011000000000000001,0.0020000000000000018,Pass,/app/raw_data/subj02_timepoint01.mp4
0.158,0.027999999999999997,0.01,0.005477225575051666,Pass,/app/raw_data/subj02_timepoint01.mp4
