aco_mfcc1,aco_mfcc2,aco_mfcc3,aco_mfcc4,aco_mfcc5,aco_mfcc6,aco_mfcc7,aco_mfcc8,aco_mfcc9,aco_mfcc10,aco_mfcc11,aco_mfcc12,Frames,error_reason,dbm_master_url
110.85746450894194,-9.762576349640437,13.933510180354961,-42.216910797466966,35.1281213745389,-26.318306131212687,-13.722665478633388,-26.27258678109544,2.303254804766201,-2.5403635660957526,26.54614281493715,10.677874692741236,0,Pass,/app/raw_data/subj02_timepoint01.mp4
120.61165198584132,-6.170341135060887,8.01287533399724,-44.393013545657794,37.77686677979763,-18.575312393199873,-5.070012510532909,-17.078589448590087,15.168408815767075,-2.4007188709521863,22.740928974914816,8.01182832520302,1,Pass,/app/raw_data/subj02_timepoint01.mp4
146.32526776384796,-0.9032771527568961,2.735425077012856,-46.169455771628826,43.46570420068272,-7.869625595063205,0.09197221899803054,-17.02517141275426,16.043695395503054,-9.885520364426569,17.933546363748604,3.3505323228891903,2,Pass,/app/raw_data/subj02_timepoint01.mp4
183.2326907452869,-0.5327378767537638,1.0421357656078136,-46.42365789720919,51.53102928165866,5.385825938939437,3.6791907774331776,-21.751066922740574,8.359465214268946,-21.739625119794194,14.881021431467149,-2.2752950718404,3,Pass,/app/raw_data/subj02_timepoint01.mp4
219.04756272237034,-9.01102052662986,5.46163523672119,-46.37018819226366,58.36283502001265,16.571219676406788,7.192451540899432,-24.234937208161796,2.558774437477112,-29.6887539140598,13.58646691311407,-6.822516650768611,4,Pass,/app/raw_data/subj02_timepoint01.mp4
249.6538979584632,-21.948450720261093,14.17449426631585,-48.08519274231795,63.112936436360954,21.78534721775394,8.758222376103497,-25.486822005401297,0.6556286800107127,-31.307955935774444,11.551239748555005,-9.34483971548707,5,Pass,/app/raw_data/subj02_timepoint01.mp4
275.4014841687863,-34.58453954220633,23.722285453765274,-51.75030358027127,66.17248595841886,21.17170757581955,8.072183200068382,-26.533136363285905,2.0087814261680084,-27.468725648523574,9.017458560341652,-10.37779044391948,6,Pass,/app/raw_data/subj02_timepoint01.mp4
295.2239728949715,-43.39797525186504,31.29770614743117,-55.47625530210959,67.32406846692808,17.08886479562971,5.884579350310281,-27.895629773573017,5.629481425335847,-20.551714494845,6.96720869894726,-11.45034404872993,7,Pass,/app/raw_data/subj02_timepoint01.mp4
309.4864153058903,-46.83072834072091,35.83386422271634,-57.459382318448476,66.39550367004267,11.412940925718718,2.448454343767837,-29.95191053502239,11.045690555362086,-12.391200372500318,6.125405103910282,-13.953620313847647,8,Pass,/app/raw_data/subj02_timepoint01.mp4
318.51448880039965,-44.07148637842124,37.14646681125484,-56.75558394848933,63.500568459257565,5.014208892949455,-2.216789527102865,-32.5252444194749,18.065009020434495,-3.946612312832322,7.277665492606966,-18.290557946119666,9,Pass,/app/raw_data/subj02_timepoint01.mp4
323.7938531503186,-36.320472251519774,36.51522955882861,-53.47272721779839,59.94067965928154,-1.8508284471381717,-7.768446375301391,-34.865295842845036,26.08242006960338,4.545094601820438,10.706452214137432,-23.39621339135869,10,Pass,/app/raw_data/subj02_timepoint01.mp4
327.1299564393034,-25.955913814774185,35.50347198792491,-47.72106091850038,57.48356846734504,-9.26837805428783,-13.74303173563704,-36.2985094812819,33.59642170659056,12.433418769676935,16.53151265850659,-27.666534880866656,11,Pass,/app/raw_data/subj02_timepoint01.mp4
330.6423572544637,-14.993809582675187,35.41449826285752,-39.05432793411267,57.51905937764789,-17.437057112622675,-19.641830258883697,-37.08396891730885,37.8716934525603,17.991854813047368,24.276504110018646,-30.284001979384968,12,Pass,/app/raw_data/subj02_timepoint01.mp4
335.9201345644329,-4.336149957796241,37.058709188033006,-27.612271546104996,60.86551226978236,-25.470604268867685,-24.132619537423256,-38.149445017855726,36.52100829476029,19.315779971083078,31.787893156212043,-32.155265305301455,13,Pass,/app/raw_data/subj02_timepoint01.mp4
341.24000624289016,4.612298768903312,39.380972224702944,-16.31749037101102,66.74819700178395,-31.746020852926204,-25.84934251856295,-40.349028970238024,30.20092044732405,15.87668286008763,36.544683931147915,-33.620079238108715,14,Pass,/app/raw_data/subj02_timepoint01.mp4
343.5531526371589,10.968038577851761,42.47436873218646,-8.170867079282862,73.49791921470677,-34.97842257131853,-25.549532002749515,-45.24948463720221,21.85915388949346,8.43993083821952,37.19625417190588,-34.01433873129374,15,Pass,/app/raw_data/subj02_timepoint01.mp4
