aco_ff,Frames,aco_voicelabel,error_reason,dbm_master_url
0.0,45,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,46,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,47,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,48,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,49,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,50,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,51,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,52,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,53,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,54,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,55,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,56,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,57,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,58,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,59,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,60,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,61,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,62,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,63,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,64,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,65,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,66,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,67,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,68,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,69,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,70,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,71,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,72,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,73,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,74,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,75,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,76,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,77,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,78,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,79,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,80,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,81,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,82,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,83,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,84,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,85,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,86,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,87,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,88,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,89,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,90,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,91,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,92,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,93,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,94,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,95,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,96,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,97,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,98,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,99,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,100,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,101,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,102,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,103,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,104,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,105,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,106,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,107,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,108,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,109,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,110,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,111,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,112,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,113,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,114,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,115,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,116,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,117,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,118,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,119,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,120,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,121,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,122,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,123,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,124,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,125,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,126,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,127,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,128,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,129,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,130,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,131,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,132,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,133,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,134,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,135,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,136,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,137,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,138,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,139,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,140,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,141,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,142,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,143,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,144,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,145,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,146,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,147,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,148,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,149,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,150,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,151,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,152,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,153,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,154,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,155,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,156,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,157,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,158,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,159,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,160,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,161,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,162,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,163,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,164,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,165,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,166,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,167,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,168,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,169,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,170,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,171,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,172,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,173,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,174,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,175,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,176,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,177,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,178,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,179,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,180,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,181,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,182,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,183,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,184,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,185,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,186,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,187,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,188,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,189,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,190,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,191,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,192,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,193,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,194,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,195,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,196,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,197,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,198,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,199,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,200,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,201,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,202,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,203,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,204,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,205,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,206,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,207,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,208,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,209,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,210,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,211,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,212,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,213,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,214,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,215,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,216,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,217,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,218,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,219,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,220,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,221,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,222,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,223,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,224,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,225,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,226,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,227,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,228,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,229,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,230,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,231,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,232,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,233,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,234,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,235,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,236,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,237,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,238,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,239,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,240,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,241,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,242,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,243,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,244,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,245,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,246,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,247,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,248,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,249,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,250,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,251,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,252,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,253,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,254,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,255,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,256,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,257,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,258,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,259,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,260,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,261,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,262,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,263,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,264,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,265,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,266,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,267,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,268,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,269,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,270,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,271,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,272,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,273,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,274,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,275,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,276,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,277,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,278,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,279,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,280,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,281,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,282,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,283,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,284,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,285,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,286,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,287,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,288,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,289,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,290,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,291,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,292,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,293,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,294,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,295,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,296,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,297,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,298,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,299,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,300,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,301,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,302,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,303,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,304,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,305,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,306,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,307,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,308,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,309,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,310,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,311,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,312,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,313,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,314,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,315,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,316,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,317,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,318,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,319,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,320,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,321,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,322,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,323,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,324,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,325,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,326,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,327,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,328,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,329,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,330,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,331,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,332,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,333,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,334,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,335,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,336,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,337,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,338,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,339,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,340,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,341,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,342,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,343,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,344,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,345,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,346,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,347,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,348,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,349,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,350,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,351,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,352,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,353,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,354,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,355,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,356,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,357,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,358,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,359,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,360,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,361,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,362,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,363,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,364,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,365,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,366,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,367,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,368,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,369,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,370,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,371,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,372,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,373,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,374,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,375,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,376,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,377,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,378,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,379,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,380,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,381,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,382,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,383,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,384,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,385,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,386,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,387,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,388,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,389,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,390,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,391,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,392,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,393,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,394,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,395,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,396,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,397,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,398,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,399,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,400,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,401,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,402,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,403,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,404,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,405,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,406,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,407,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,408,no,Pass,/app/raw_data/subj02_timepoint02.mp4
