aco_mfcc1,aco_mfcc2,aco_mfcc3,aco_mfcc4,aco_mfcc5,aco_mfcc6,aco_mfcc7,aco_mfcc8,aco_mfcc9,aco_mfcc10,aco_mfcc11,aco_mfcc12,Frames,error_reason,dbm_master_url
86.55361878609331,29.420538416612,36.477758840577735,-35.89924564707261,35.85539791064137,-13.408767769007564,7.111485110562526,-2.821828739513748,24.8587169821849,-1.0759698152193877,3.657431795951581,3.310648729421647,0,Pass,/app/raw_data/subj02_timepoint02.mp4
128.60035301574825,35.30782148869762,38.27145533507807,-41.05310893346096,27.110708262713104,-23.02563184664333,4.787444353680803,1.318359880644664,24.41115923803062,-5.816724959677318,-0.7757690767542265,-4.4653053404593575,1,Pass,/app/raw_data/subj02_timepoint02.mp4
180.67823848327214,30.64509497952194,39.45895720855543,-45.10511735481417,19.392529929180395,-26.830468267038228,4.981632391726967,3.4405168569247024,22.998732050909673,-3.9656989824800206,0.33237424714110375,-12.564878153313652,2,Pass,/app/raw_data/subj02_timepoint02.mp4
229.51978102616752,18.123398026975934,46.163930270424885,-46.76545331931543,15.742600915921352,-24.82122150891417,5.705144726618881,5.758121678022722,22.202797672617812,-0.09958704784213523,3.2951204119931017,-18.490250919254137,3,Pass,/app/raw_data/subj02_timepoint02.mp4
268.8380268794848,3.6531986863277943,57.12726128406436,-49.283948198499644,14.99372931213793,-21.725780136517116,4.902576604893451,9.151877305428577,22.409661284952772,2.5653773138359277,5.330428307136593,-22.706165626119937,4,Pass,/app/raw_data/subj02_timepoint02.mp4
299.28973900345505,-8.388648557460048,69.0874210135286,-52.42706741241098,16.51015633073935,-19.725033172376634,3.841582416578218,12.821320460854722,23.358083471924882,4.415561580706488,6.408997731567414,-25.711083375839088,5,Pass,/app/raw_data/subj02_timepoint02.mp4
322.78325723890725,-15.745260374109613,79.81857126707365,-54.627759907434125,19.3608695340152,-19.08560295251321,3.346662416503701,15.91682729773822,24.979678118591487,5.9278418513061695,6.995640453851976,-27.623900949665575,6,Pass,/app/raw_data/subj02_timepoint02.mp4
340.9687180114398,-17.200590348759302,88.20921871632174,-54.424273676469184,22.46311323100101,-19.285470040999016,2.923631752801292,18.04229260974472,26.984167469016914,7.2778224523456245,7.4564117477302005,-28.224739086868112,7,Pass,/app/raw_data/subj02_timepoint02.mp4
355.3428764486467,-12.292142300569221,93.72086898897764,-50.9085476072276,25.054136992005386,-19.811319269344345,1.5290340276942942,18.9025675444151,28.739810018150905,8.51762481359414,8.04348786535836,-27.228175133704443,8,Pass,/app/raw_data/subj02_timepoint02.mp4
367.52215766716813,-1.5240461167588641,95.9450398850904,-43.830687100326145,27.274004870274606,-20.20193271766368,-1.414951610061376,18.085748798440378,29.667944652283715,9.462240480434957,9.053874487191921,-24.619151509589464,9,Pass,/app/raw_data/subj02_timepoint02.mp4
378.4290724415762,12.76657589771171,94.12401241076864,-34.33526214920508,29.842180538228106,-19.690266663419827,-5.298171895737692,15.201749554522916,28.868137922714222,9.226260879298067,10.461878173922681,-20.90292279602879,10,Pass,/app/raw_data/subj02_timepoint02.mp4
390.33124562287514,29.136904137339577,88.21372569152297,-23.967237731127277,33.29928736766034,-17.802405867486616,-9.291532923971797,9.735574009014645,24.61185375797452,5.947066244194284,11.483832708291226,-16.844051867879163,11,Pass,/app/raw_data/subj02_timepoint02.mp4
402.9299840715521,45.6229516764557,79.90416099927126,-15.255656159328005,36.84116653899804,-15.32187875699525,-12.479532056551454,2.6975959285031497,16.530398214169065,-0.6309086773976116,11.727816965383337,-13.914298343124344,12,Pass,/app/raw_data/subj02_timepoint02.mp4
411.95030382497094,58.90679971728795,72.35010063794641,-11.179001897410664,38.737212120673334,-13.691277417980862,-13.765740260338216,-2.7997831694911195,7.409691757827455,-7.0923895088530635,11.797013680460415,-14.035427680122918,13,Pass,/app/raw_data/subj02_timepoint02.mp4
414.794894243087,67.08449233195677,67.4652124331026,-13.557542314169863,37.543667482278,-13.357316639165813,-12.62086003656498,-5.381342794649836,0.8604912904049176,-10.219642278433072,10.731827776715292,-17.967649627350013,14,Pass,/app/raw_data/subj02_timepoint02.mp4
412.435049477215,70.70505395867862,64.47358097734764,-20.942809018317607,34.008555936084235,-13.00920934934522,-9.81898433602192,-6.989644188944439,-1.3893117042132506,-9.985744519904062,7.6613957009997105,-23.285643312482854,15,Pass,/app/raw_data/subj02_timepoint02.mp4
407.3024491024556,71.11102245295106,62.38911998522896,-29.149701124643084,31.19438629938836,-11.077411270103141,-6.3471171610758645,-9.368611240459721,-0.001435075914272943,-8.096138507000052,3.6277460474238943,-26.63133553707332,16,Pass,/app/raw_data/subj02_timepoint02.mp4
402.43209259923043,69.57631087986844,61.47149554757445,-33.82391683501128,32.01670335371524,-6.953403017082124,-1.5425683749349481,-10.851770662383222,4.616161229338921,-5.043294510095919,0.23809198880785054,-26.616515929201157,17,Pass,/app/raw_data/subj02_timepoint02.mp4
