fac_AU01int,fac_AU02int,fac_AU04int,fac_AU05int,fac_AU06int,fac_AU07int,fac_AU09int,fac_AU10int,fac_AU12int,fac_AU14int,fac_AU15int,fac_AU17int,fac_AU20int,fac_AU23int,fac_AU25int,fac_AU26int,fac_AU45int,fac_AU01pres,fac_AU02pres,fac_AU04pres,fac_AU05pres,fac_AU06pres,fac_AU07pres,fac_AU09pres,fac_AU10pres,fac_AU12pres,fac_AU14pres,fac_AU15pres,fac_AU17pres,fac_AU20pres,fac_AU23pres,fac_AU25pres,fac_AU26pres,fac_AU28pres,fac_AU45pres,frame,face_id,timestamp,confidence,success,dbm_master_url
0.01,0.0,0.08,0.0,0.53,0.96,0.0,0.01,0.54,1.74,0.07,0.0,0.11,0.0,0.72,1.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69,0,2.267,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.02,0.0,0.06,0.0,0.47,0.94,0.0,0.08,0.57,1.96,0.07,0.0,0.09,0.0,0.66,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70,0,2.3,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.05,0.0,0.43,1.05,0.0,0.15,0.55,2.09,0.11,0.0,0.03,0.0,0.64,1.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71,0,2.333,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.03,0.0,0.41,1.2,0.0,0.23,0.59,2.0,0.08,0.0,0.03,0.0,0.71,1.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72,0,2.367,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.06,0.0,0.04,0.0,0.42,1.15,0.0,0.16,0.59,1.95,0.1,0.0,0.03,0.0,0.72,1.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73,0,2.4,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.07,0.0,0.03,0.0,0.44,1.16,0.0,0.09,0.57,1.85,0.04,0.0,0.06,0.0,0.81,1.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74,0,2.4330000000000003,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.06,0.0,0.02,0.0,0.47,1.25,0.0,0.04,0.53,1.87,0.14,0.02,0.06,0.0,0.71,1.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75,0,2.467,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.0,0.0,0.55,1.41,0.0,0.13,0.52,1.77,0.13,0.04,0.11,0.0,0.65,1.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,2.5,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.58,1.51,0.0,0.25,0.52,1.75,0.15,0.04,0.36,0.0,0.52,1.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,2.533,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.01,0.0,0.0,0.0,0.55,1.38,0.0,0.42,0.5,1.7,0.04,0.02,0.37,0.0,0.45,1.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0,2.5669999999999997,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.0,0.0,0.6,1.26,0.0,0.45,0.42,1.74,0.04,0.09,0.39,0.0,0.44,1.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0,2.6,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.0,0.0,0.61,1.27,0.05,0.45,0.33,1.69,0.02,0.15,0.22,0.03,0.41,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,2.633,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.03,0.0,0.0,0.0,0.67,1.29,0.1,0.44,0.31,1.55,0.02,0.24,0.25,0.03,0.43,1.27,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0,2.667,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.64,1.3,0.11,0.55,0.29,1.49,0.0,0.27,0.18,0.03,0.48,1.23,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,2.7,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.73,1.3,0.08,0.69,0.34,1.58,0.0,0.35,0.07,0.0,0.46,1.07,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0,2.733,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.06,0.68,1.12,0.04,0.7,0.34,1.63,0.05,0.43,0.0,0.0,0.47,0.79,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0,2.767,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.06,0.68,1.11,0.02,0.68,0.34,1.65,0.05,0.4,0.0,0.0,0.66,0.71,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0,2.8,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.06,0.63,0.96,0.0,0.57,0.4,1.63,0.06,0.5,0.0,0.0,0.75,0.8,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0,2.833,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.64,1.16,0.0,0.51,0.42,1.66,0.06,0.54,0.0,0.0,0.94,0.77,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0,2.867,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.01,0.52,1.14,0.0,0.4,0.44,1.74,0.16,0.55,0.0,0.0,0.85,0.56,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0,2.9,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.02,0.42,1.18,0.0,0.41,0.41,1.8,0.14,0.37,0.0,0.0,0.91,0.17,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,2.9330000000000003,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.02,0.43,1.14,0.0,0.45,0.43,1.97,0.12,0.32,0.0,0.0,0.84,0.06,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,2.967,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.1,0.06,0.0,0.04,0.48,1.11,0.0,0.58,0.47,1.99,0.02,0.47,0.0,0.0,0.86,0.07,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,3.0,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.24,0.22,0.0,0.03,0.51,0.99,0.0,0.68,0.54,1.97,0.02,0.55,0.0,0.0,0.81,0.07,0.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0,3.033,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.37,0.26,0.0,0.12,0.52,0.99,0.0,0.77,0.54,1.77,0.12,0.64,0.0,0.0,0.87,0.07,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0,3.0669999999999997,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.42,0.27,0.0,0.1,0.58,0.99,0.0,0.76,0.6,1.71,0.25,0.6,0.0,0.0,0.82,0.0,0.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0,3.1,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.53,0.34,0.0,0.27,0.66,1.15,0.0,0.75,0.65,1.74,0.39,0.66,0.0,0.0,0.8,0.0,0.64,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0,3.133,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.64,0.57,0.0,0.37,0.67,1.31,0.0,0.79,0.73,1.85,0.38,0.63,0.0,0.0,0.74,0.0,0.73,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0,3.167,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.69,0.84,0.0,0.61,0.67,1.39,0.0,0.78,0.78,1.92,0.36,0.75,0.0,0.0,0.66,0.0,0.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0,3.2,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.63,0.85,0.0,0.58,0.64,1.42,0.0,0.81,0.78,1.97,0.31,0.83,0.0,0.0,0.66,0.0,0.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0,3.233,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.67,0.91,0.0,0.56,0.63,1.28,0.0,0.77,0.78,2.11,0.4,0.88,0.0,0.0,0.63,0.0,0.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0,3.267,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.74,0.89,0.0,0.48,0.6,1.29,0.0,0.82,0.76,2.26,0.42,0.87,0.0,0.0,0.65,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3.3,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.81,0.87,0.0,0.47,0.57,1.14,0.0,0.84,0.73,2.36,0.43,0.89,0.0,0.0,0.61,0.0,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0,3.333,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.73,0.78,0.0,0.4,0.59,1.05,0.0,0.8,0.72,2.39,0.28,0.8,0.0,0.0,0.57,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0,3.367,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.61,0.57,0.0,0.36,0.64,0.9,0.0,0.81,0.72,2.13,0.26,0.77,0.0,0.0,0.68,0.0,0.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0,3.4,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.45,0.5,0.0,0.35,0.65,0.81,0.0,0.81,0.69,1.9,0.28,0.8,0.0,0.0,0.6,0.0,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,3.4330000000000003,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.41,0.26,0.0,0.45,0.71,0.84,0.0,0.95,0.67,1.67,0.28,0.83,0.0,0.0,0.64,0.0,0.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0,3.467,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.34,0.15,0.0,0.45,0.76,0.81,0.0,1.02,0.62,1.74,0.25,0.76,0.0,0.0,0.52,0.0,0.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0,3.5,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.37,0.0,0.0,0.45,0.82,0.8,0.0,1.04,0.63,1.73,0.15,0.57,0.0,0.0,0.65,0.02,0.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0,3.533,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.21,0.0,0.0,0.35,0.78,0.81,0.0,0.95,0.7,1.75,0.1,0.61,0.0,0.0,0.52,0.02,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0,3.5669999999999997,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.12,0.0,0.0,0.23,0.76,1.05,0.0,0.9,0.83,1.65,0.03,0.44,0.0,0.0,0.35,0.02,0.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0,3.6,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.12,0.72,1.43,0.01,0.9,0.81,1.74,0.0,0.3,0.05,0.0,0.24,0.18,0.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0,3.633,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.02,0.66,1.49,0.01,0.76,0.68,1.64,0.0,0.09,0.05,0.0,0.17,0.38,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0,3.667,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.02,0.59,1.42,0.01,0.7,0.52,1.71,0.07,0.24,0.12,0.0,0.24,0.63,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0,3.7,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.01,0.0,0.54,1.34,0.0,0.44,0.51,1.72,0.07,0.26,0.13,0.0,0.31,0.65,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113,0,3.733,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.02,0.0,0.53,1.39,0.0,0.44,0.57,1.73,0.07,0.22,0.13,0.0,0.51,0.9,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114,0,3.767,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.04,0.0,0.53,1.62,0.0,0.36,0.68,1.65,0.0,0.06,0.14,0.0,0.61,1.08,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115,0,3.8,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.05,0.0,0.58,1.59,0.0,0.46,0.62,1.49,0.14,0.0,0.13,0.0,0.58,1.21,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116,0,3.833,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.05,0.0,0.61,1.43,0.0,0.52,0.59,1.71,0.14,0.0,0.13,0.02,0.37,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117,0,3.867,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.04,0.0,0.04,0.0,0.61,1.16,0.0,0.47,0.51,1.89,0.14,0.0,0.09,0.02,0.32,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118,0,3.9,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.01,0.0,0.07,0.0,0.58,1.1,0.0,0.45,0.53,2.03,0.03,0.0,0.06,0.02,0.17,0.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,3.9330000000000003,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.01,0.0,0.06,0.0,0.58,1.09,0.0,0.43,0.54,2.03,0.14,0.0,0.06,0.01,0.15,0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0,3.967,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.01,0.11,0.16,0.0,0.65,1.06,0.0,0.57,0.61,2.17,0.27,0.0,0.02,0.15,0.04,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0,4.0,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.02,0.36,0.2,0.0,0.65,0.95,0.0,0.61,0.72,2.39,0.44,0.0,0.0,0.29,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122,0,4.033,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.08,0.66,0.32,0.0,0.63,1.08,0.0,0.69,0.81,2.46,0.42,0.0,0.0,0.4,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,123,0,4.067,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.13,0.78,0.36,0.0,0.57,1.1,0.0,0.72,0.89,2.51,0.53,0.0,0.03,0.44,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,124,0,4.1,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.18,0.68,0.34,0.0,0.52,0.95,0.0,0.8,0.89,2.53,0.41,0.0,0.03,0.55,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,125,0,4.133,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.19,0.54,0.3,0.03,0.46,0.83,0.0,0.75,0.85,2.62,0.43,0.0,0.06,0.7,0.03,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,126,0,4.167,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.19,0.44,0.2,0.03,0.46,0.93,0.0,0.68,0.8,2.58,0.26,0.0,0.03,0.68,0.06,0.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,127,0,4.2,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.17,0.4,0.21,0.03,0.51,1.14,0.0,0.64,0.79,2.6,0.25,0.0,0.03,0.63,0.06,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,128,0,4.2330000000000005,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.21,0.39,0.17,0.0,0.57,1.15,0.0,0.65,0.8,2.38,0.25,0.0,0.11,0.57,0.08,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,129,0,4.2669999999999995,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.22,0.25,0.21,0.0,0.54,1.17,0.0,0.63,0.63,2.23,0.32,0.0,0.11,0.44,0.14,0.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,130,0,4.3,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.23,0.15,0.13,0.0,0.52,1.16,0.0,0.54,0.51,1.99,0.38,0.0,0.11,0.25,0.31,1.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,131,0,4.333,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.13,0.0,0.08,0.0,0.58,1.39,0.0,0.48,0.43,1.82,0.33,0.0,0.16,0.04,0.51,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,132,0,4.367,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.06,0.0,0.0,0.0,0.62,1.66,0.0,0.43,0.5,1.68,0.19,0.0,0.27,0.0,0.5,1.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,133,0,4.4,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.75,1.76,0.02,0.51,0.49,1.38,0.06,0.08,0.43,0.0,0.53,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134,0,4.433,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.78,1.83,0.03,0.54,0.45,1.32,0.0,0.13,0.39,0.0,0.46,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135,0,4.467,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.92,1.65,0.15,0.66,0.36,1.31,0.0,0.21,0.45,0.0,0.43,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136,0,4.5,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.15,0.0,0.0,0.0,0.97,1.89,0.21,0.86,0.41,1.56,0.0,0.36,0.29,0.0,0.22,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137,0,4.533,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.16,0.0,0.0,0.0,1.09,1.85,0.34,1.18,0.48,1.75,0.0,0.62,0.25,0.0,0.06,0.15,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138,0,4.567,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.35,0.07,0.0,0.0,1.16,1.94,0.43,1.35,0.53,1.69,0.0,0.73,0.08,0.0,0.02,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139,0,4.6,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.47,0.43,0.0,0.02,1.19,1.69,0.41,1.4,0.54,1.82,0.02,0.71,0.08,0.0,0.17,0.0,0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,0,4.633,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.81,0.84,0.0,0.02,1.18,1.55,0.32,1.44,0.57,1.94,0.02,0.61,0.0,0.0,0.32,0.0,0.59,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0,4.667,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.89,1.08,0.05,0.02,1.07,1.42,0.27,1.47,0.58,2.25,0.06,0.6,0.0,0.0,0.51,0.0,0.67,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,0,4.7,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.94,1.08,0.05,0.0,1.02,1.5,0.32,1.53,0.56,2.35,0.15,0.65,0.0,0.0,0.42,0.0,0.81,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,0,4.7330000000000005,0.98,1,/app/raw_data/subj02_timepoint02.mp4
0.9,0.9,0.05,0.0,0.94,1.67,0.41,1.57,0.51,2.47,0.17,0.76,0.0,0.0,0.36,0.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0,4.7669999999999995,0.98,1,/app/raw_data/subj02_timepoint02.mp4
1.07,0.93,0.0,0.08,0.92,1.53,0.32,1.57,0.61,2.61,0.34,1.02,0.07,0.03,0.2,0.0,0.59,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,0,4.8,0.98,1,/app/raw_data/subj02_timepoint02.mp4
