aco_hnr,Frames,dbm_master_url,error_reason
,241,/app/raw_data/subj02_timepoint02.mp4,Pass
,242,/app/raw_data/subj02_timepoint02.mp4,Pass
,243,/app/raw_data/subj02_timepoint02.mp4,Pass
,244,/app/raw_data/subj02_timepoint02.mp4,Pass
,245,/app/raw_data/subj02_timepoint02.mp4,Pass
,246,/app/raw_data/subj02_timepoint02.mp4,Pass
,247,/app/raw_data/subj02_timepoint02.mp4,Pass
,248,/app/raw_data/subj02_timepoint02.mp4,Pass
,249,/app/raw_data/subj02_timepoint02.mp4,Pass
,250,/app/raw_data/subj02_timepoint02.mp4,Pass
,251,/app/raw_data/subj02_timepoint02.mp4,Pass
,252,/app/raw_data/subj02_timepoint02.mp4,Pass
,253,/app/raw_data/subj02_timepoint02.mp4,Pass
,254,/app/raw_data/subj02_timepoint02.mp4,Pass
,255,/app/raw_data/subj02_timepoint02.mp4,Pass
,256,/app/raw_data/subj02_timepoint02.mp4,Pass
,257,/app/raw_data/subj02_timepoint02.mp4,Pass
0.40010394909016855,258,/app/raw_data/subj02_timepoint02.mp4,Pass
-3.139736660787447,259,/app/raw_data/subj02_timepoint02.mp4,Pass
-5.837570154330123,260,/app/raw_data/subj02_timepoint02.mp4,Pass
-7.486625754510918,261,/app/raw_data/subj02_timepoint02.mp4,Pass
-7.613981673606377,262,/app/raw_data/subj02_timepoint02.mp4,Pass
,263,/app/raw_data/subj02_timepoint02.mp4,Pass
,264,/app/raw_data/subj02_timepoint02.mp4,Pass
,265,/app/raw_data/subj02_timepoint02.mp4,Pass
,266,/app/raw_data/subj02_timepoint02.mp4,Pass
,267,/app/raw_data/subj02_timepoint02.mp4,Pass
,268,/app/raw_data/subj02_timepoint02.mp4,Pass
,269,/app/raw_data/subj02_timepoint02.mp4,Pass
,270,/app/raw_data/subj02_timepoint02.mp4,Pass
,271,/app/raw_data/subj02_timepoint02.mp4,Pass
,272,/app/raw_data/subj02_timepoint02.mp4,Pass
,273,/app/raw_data/subj02_timepoint02.mp4,Pass
,274,/app/raw_data/subj02_timepoint02.mp4,Pass
,275,/app/raw_data/subj02_timepoint02.mp4,Pass
,276,/app/raw_data/subj02_timepoint02.mp4,Pass
,277,/app/raw_data/subj02_timepoint02.mp4,Pass
,278,/app/raw_data/subj02_timepoint02.mp4,Pass
,279,/app/raw_data/subj02_timepoint02.mp4,Pass
,280,/app/raw_data/subj02_timepoint02.mp4,Pass
,281,/app/raw_data/subj02_timepoint02.mp4,Pass
,282,/app/raw_data/subj02_timepoint02.mp4,Pass
,283,/app/raw_data/subj02_timepoint02.mp4,Pass
,284,/app/raw_data/subj02_timepoint02.mp4,Pass
,285,/app/raw_data/subj02_timepoint02.mp4,Pass
,286,/app/raw_data/subj02_timepoint02.mp4,Pass
,287,/app/raw_data/subj02_timepoint02.mp4,Pass
,288,/app/raw_data/subj02_timepoint02.mp4,Pass
,289,/app/raw_data/subj02_timepoint02.mp4,Pass
,290,/app/raw_data/subj02_timepoint02.mp4,Pass
,291,/app/raw_data/subj02_timepoint02.mp4,Pass
,292,/app/raw_data/subj02_timepoint02.mp4,Pass
,293,/app/raw_data/subj02_timepoint02.mp4,Pass
,294,/app/raw_data/subj02_timepoint02.mp4,Pass
